document_number,question,answer,num_hops,num_set_operations,multiple_answers
35,Which company is associated with GRAND CAYMAN?,"COMMERZBANK AG,",1,0,0
35,Which company is associated with NEW YORK?,"COMMERZBANK AG,",1,0,0
35,"Which companies are associated with 500 Stanton Christiana Rd, Ops 2, Floor 3Newark, Delaware 19713?","JPMorgan Chase Bank, N.A., JPMorgan Chase Bank, N.A",1,0,1
35,Which companies are associated with New York?,"Banco Bilbao Argentaria, S.A., Banco Bilbao Vizcaya Argentaria, Bank of China",1,0,1
35,What type of location is GRAND CAYMAN?,BRANCH,1,0,0
35,What type of location is NEW YORK?,BRANCH,1,0,0
35,What type of location is New York?,Branch,1,0,0
35,"What is the role of BANK OF AMERICA, N.A. in the agreement?",Issuing Bank,1,0,0
35,"What are the roles of JPMORGAN CHASE BANK, N.A in the agreement?","Administrative Agent, Issuing Bank",1,0,1
35,"What is the role of WELLS FARGO BANK, NATIONALASSOCIATION in the agreement?",Issuing Bank,1,0,0
35,"What are the roles of BANK OF AMERICA, N.A in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,What are the roles of BNP PARIBAS in the agreement?,"Documentation Agents, Syndication Agents",1,0,1
35,"What is the role of Bank of America, N.A in the agreement?",Issuing Bank,1,0,0
35,"What are the roles of CITIBANK, N.A in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,"What is the role of CITIBANK, N.A. in the agreement?",Issuing Bank,1,0,0
35,"What is the role of Citibank, N.A in the agreement?",Issuing Bank,1,0,0
35,"What are the roles of DNB BANK ASA, NEW YORK BRANCH in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,What are the roles of GOLDMAN SACHS BANK USA in the agreement?,"Documentation Agents, Issuing Bank, Joint Bookrunners, Joint Lead Arrangers, Syndication Agents",1,0,1
35,What is the role of Goldman Sachs Bank USA in the agreement?,Issuing Bank,1,0,0
35,What is the role of HESS %28NETHERLANDS%29 OIL AND GAS HOLDINGS C.V. in the agreement?,Subsidiaries,1,0,0
35,What is the role of HESS CAPITAL SERVICES LLC in the agreement?,Subsidiaries,1,0,0
35,What is the role of HESS INTERNATIONAL HOLDINGS LIMITED in the agreement?,Subsidiaries,1,0,0
35,What is the role of HESS OIL AND GAS HOLDINGS INC in the agreement?,Subsidiaries,1,0,0
35,"What are the roles of HSBC BANK USA, N.A in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,What are the roles of J.P. MORGAN SECURITIES LLC in the agreement?,"Joint Bookrunners, Joint Lead Arrangers",1,0,1
35,"What is the role of JPMORGAN CHASE BANK, N.A in the agreement?",Administrative Agent,1,0,0
35,"What is the role of MORGAN STANLEY BANK, N.A. in the agreement?",Issuing Bank,1,0,0
35,"What are the roles of MORGAN STANLEY SENIOR FUNDING, INC in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,"What are the roles of MORGAN STANLEY SENIOR FUNDING, INC. in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
35,"What is the role of Morgan Stanley Bank, N.A in the agreement?",Issuing Bank,1,0,0
35,What are the roles of RBS SECURITIES INC. in the agreement?,"Joint Bookrunners, Joint Lead Arrangers",1,0,1
35,What are the roles of SUMITOMO MITSUI BANKING CORPORATION in the agreement?,"Documentation Agents, Syndication Agents",1,0,1
35,What are the roles of THE BANK OF NOVA SCOTIA in the agreement?,"Documentation Agents, Syndication Agents",1,0,1
35,"What is the role of THE BANK OF TOKYO-MITSUBISHI UFJ,LTD in the agreement?",Issuing Bank,1,0,0
35,"What are the roles of THE BANK OF TOKYO-MITSUBISHI UFJ, LTD in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
35,"What are the roles of THE BANK OF TOKYO-MITSUBISHI UFJ, LTD. in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,"What is the role of The Bank of Tokyo-Mitsubishi UFJ, Ltd in the agreement?",Issuing Bank,1,0,0
35,What is the role of The Royal Bank of Scotland plc in the agreement?,Issuing Bank,1,0,0
35,"What are the roles of WELLS FARGO BANK, NATIONAL ASSOCIATION in the agreement?","Documentation Agents, Syndication Agents",1,0,1
35,"What is the role of Wells Fargo Bank, National Association in the agreement?",Issuing Bank,1,0,0
35,What is the role of HESS OVERSEAS FINANCE INVESTMENTS CENTRE LIMITED in the agreement?,Subsidiaries,1,0,0
35,"What is the role of JPMorgan Chase Bank, N.A. in the agreement?",Administrative Agent,1,0,0
35,"What are the roles of JPMorgan Chase Bank, N.A in the agreement?","Administrative Agent, Issuing Bank",1,0,1
35,What are the roles of THE ROYAL BANK OF SCOTLAND PLC in the agreement?,"Documentation Agents, Issuing Bank, Syndication Agents",1,0,1
35,What is the role of HESS CORPORATION in the agreement?,Borrower,1,0,0
35,What companies are the Issuing Bank in the agreement?,"BANK OF AMERICA, N.A., Bank of America, N.A, CITIBANK, N.A., Citibank, N.A, GOLDMAN SACHS BANK USA, Goldman Sachs Bank USA, JPMORGAN CHASE BANK, N.A, JPMorgan Chase Bank, N.A, MORGAN STANLEY BANK, N.A., Morgan Stanley Bank, N.A, THE BANK OF TOKYO-MITSUBISHI UFJ,LTD, THE ROYAL BANK OF SCOTLAND PLC, The Bank of Tokyo-Mitsubishi UFJ, Ltd, The Royal Bank of Scotland plc, WELLS FARGO BANK, NATIONALASSOCIATION, Wells Fargo Bank, National Association",1,0,1
35,What companies are the Administrative Agent in the agreement?,"JPMORGAN CHASE BANK, N.A, JPMorgan Chase Bank, N.A, JPMorgan Chase Bank, N.A.",1,0,1
35,What companies are the Issuing Lender in the agreement?,"Goldman Sachs Bank USA, JPMORGAN CHASE BANK, N.A, The Royal Bank of Scotland plc, Wells Fargo Bank, National Association",1,0,1
35,What companies are the Swingline Lender in the agreement?,"BNP Paribas, Banco Bilbao Vizcaya Argentaria, Bank of America, N.A., Bank of China,, Branch Banking and Trust Company, Citibank, N.A., Commerzbank AG, Credit Agricole Corporate and Investment Bank, DNB Capital LLC, Goldman Sachs Bank USA, HSBC Bank USA, N.A., ING Capital LLC, Intesa Sanpaolo S.p.A., JPMORGAN CHASE BANK, N.A, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., Morgan Stanley Bank, N.A., Standard Chartered Bank, Sumitomo Mitsui Banking Corporation, The Bank of Nova Scotia, The Bank of Tokyo-Mitsubishi UFJ, Ltd., The Northern Trust Company, The Royal Bank of Scotland plc, U.S. Bank National Association, Wells Fargo Bank, National Association",1,0,1
35,What companies are the Documentation Agents in the agreement?,"BANK OF AMERICA, N.A, BNP PARIBAS, CITIBANK, N.A, DNB BANK ASA, NEW YORK BRANCH, GOLDMAN SACHS BANK USA, HSBC BANK USA, N.A, MORGAN STANLEY SENIOR FUNDING, INC, SUMITOMO MITSUI BANKING CORPORATION, THE BANK OF NOVA SCOTIA, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE ROYAL BANK OF SCOTLAND PLC, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
35,What companies are the Syndication Agents in the agreement?,"BANK OF AMERICA, N.A, BNP PARIBAS, CITIBANK, N.A, DNB BANK ASA, NEW YORK BRANCH, GOLDMAN SACHS BANK USA, HSBC BANK USA, N.A, MORGAN STANLEY SENIOR FUNDING, INC, SUMITOMO MITSUI BANKING CORPORATION, THE BANK OF NOVA SCOTIA, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE ROYAL BANK OF SCOTLAND PLC, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
35,What companies are the Joint Lead Arrangers in the agreement?,"GOLDMAN SACHS BANK USA, J.P. MORGAN SECURITIES LLC, MORGAN STANLEY SENIOR FUNDING, INC., RBS SECURITIES INC., THE BANK OF TOKYO-MITSUBISHI UFJ, LTD",1,0,1
35,What companies are the Joint Bookrunners in the agreement?,"GOLDMAN SACHS BANK USA, J.P. MORGAN SECURITIES LLC, MORGAN STANLEY SENIOR FUNDING, INC., RBS SECURITIES INC., THE BANK OF TOKYO-MITSUBISHI UFJ, LTD",1,0,1
35,What company is the Borrower in the agreement?,HESS CORPORATION,1,0,0
21,What is the position of Danielle Spar?,Authorized Signatory,1,0,0
21,What are the positions of Dawn M. Wilson?,"Secretary, Treasurer",1,0,1
21,What is the position of Eric Liaw?,Authorized Person,1,0,0
21,What is the position of Marisa Beeney?,Authorized Person,1,0,0
21,What is the position of Nicole Kroll?,Assistant Vice President,1,0,0
21,What is the position of Robert J. Shusterman?,Authorized Signatory,1,0,0
21,In what organization does Danielle Spar work?,GOLDMAN SACHS BANK USA,1,0,0
21,In what organization does Dawn M. Wilson work?,"LD LOWER HOLDINGS, INC.",1,0,0
21,In what organization does Eric Liaw work?,BLACKSTONE SECURED LENDING FUND,1,0,0
21,In what organization does Marisa Beeney work?,BLACKSTONE SECURED LENDING FUND,1,0,0
21,In what organization does Nicole Kroll work?,"WILMINGTON TRUST, NATIONAL ASSOCIATION",1,0,0
21,In what organization does Robert J. Shusterman work?,GOLDMAN SACHS BANK USA,1,0,0
21,"Who is the representative of LD LOWER HOLDINGS, INC.?",Dawn M. Wilson,1,0,0
21,"Who is the representative of WILMINGTON TRUST, NATIONAL ASSOCIATION?",Nicole Kroll,1,0,0
21,Who are the representatives of BLACKSTONE SECURED LENDING FUND?,"Eric Liaw, Marisa Beeney",1,0,1
21,Who are the representatives of GOLDMAN SACHS BANK USA?,"Danielle Spar, Robert J. Shusterman",1,0,1
21,What is the role of ALLY BANK in the agreement?,Ally Representative,1,0,0
21,"What is the role of LD TOPCO, INC. in the agreement?","Holdings Topco,",1,0,0
21,"What are the roles of WILMINGTON TRUST, NATIONAL ASSOCIATION, in the agreement?","Administrative Agent, Collateral Agent",1,0,1
21,"What is the role of LD LOWER HOLDINGS, INC. in the agreement?",Borrower,1,0,0
21,"What are the roles of WILMINGTON TRUST, NATIONAL ASSOCIATION in the agreement?","Administrative Agent, Collateral Agent",1,0,1
21,What company is the Ally Representative in the agreement?,ALLY BANK,1,0,0
21,What company is the C Issuer in the agreement?,ALLY BANK,1,0,0
21,What companies are the Lender in the agreement?,"ALLY BANK, BGSL BIG SKY FUNDING LLC, BGSL BRECKENRIDGE FUNDING LLC,, BGSL JACKSON HOLE FUNDING LLC,, BLACKSTONE HOLDINGS FINANCE CO. L.L.C., BLACKSTONE PRIVATE CREDIT FUND, BLACKSTONE SECURED LENDING FUND, EMERALD DIRECT LENDING 1 LIMITED PARTNERSHIP, EMERALD MURRAY STREET LP, EMERALD SPRING STREET LP, GN LOAN FUND LP, GOLDMAN SACHS BANK USA",1,0,1
21,"What company is the Holdings Topco, in the agreement?","LD TOPCO, INC.",1,0,0
21,What companies are the Administrative Agent in the agreement?,"WILMINGTON TRUST, NATIONAL ASSOCIATION, WILMINGTON TRUST, NATIONAL ASSOCIATION,",1,0,1
21,What companies are the Collateral Agent in the agreement?,"WILMINGTON TRUST, NATIONAL ASSOCIATION, WILMINGTON TRUST, NATIONAL ASSOCIATION,",1,0,1
21,What company is the Borrower in the agreement?,"LD LOWER HOLDINGS, INC.",1,0,0
108,What is the position of Lee Surtees?,Director,1,0,0
108,What is the position of Gregory W. Lane?,Vice President,1,0,0
108,What is the position of Lori Y. Jensen?,Vice President,1,0,0
108,What is the position of Michael P. Perillo?,Assistant Vice President,1,0,0
108,What are the positions of Randall H. Brown?,"Executive Vice President, Secretary, Treasurer, Vice President",1,0,1
108,What is the position of Andrew White?,Vice President,1,0,0
108,In what organization does Gregory W. Lane work?,KEYBANK NATIONAL ASSOCIATION,1,0,0
108,In what organization does Lori Y. Jensen work?,KEYBANK NATIONAL ASSOCIATION,1,0,0
108,In what organization does Michael P. Perillo work?,"FIFTH THIRD BANK, an Ohio banking corporation",1,0,0
108,In what organization does Randall H. Brown work?,"Retreat at State College, LLC",1,0,0
108,In what organizations does Andrew White work?,"KEYBANK NATIONAL ASSOCIATION, PNC Bank, National Association",1,0,1
108,"Who is the representative of FIFTH THIRD BANK, an Ohio banking corporation?",Michael P. Perillo,1,0,0
108,"Who is the representative of Retreat at State College, LLC?",Randall H. Brown,1,0,0
108,"Who is the representative of PNC Bank, National Association?",Andrew White,1,0,0
108,Who are the representatives of KEYBANK NATIONAL ASSOCIATION?,"Gregory W. Lane, Lori Y. Jensen, Andrew White",1,0,1
108,What is the role of 3949 Lindell LLC in the agreement?,Borrower,1,0,0
108,What is the role of CV East Lansing MI LLC in the agreement?,Borrower,1,0,0
108,"What is the role of Carrollton Place, LLC in the agreement?",Borrower,1,0,0
108,What is the role of Cottages W. Lafayette IN LL in the agreement?,Borrower,1,0,0
108,"What is the role of Deloitte %26 Touche, LLP in the agreement?",accountants,1,0,0
108,What is the role of District on 5th Tuscon AZ LLC in the agreement?,Borrower,1,0,0
108,What is the role of EDR Austin LLC in the agreement?,Borrower,1,0,0
108,What is the role of EDR Berkeley LP in the agreement?,Borrower,1,0,0
108,"What is the role of EDR Carbondale, LLC in the agreement?",Borrower,1,0,0
108,What is the role of EDR Charlottesville Jefferson LLC in the agreement?,Borrower,1,0,0
108,What is the role of EDR Charlottesville LLC in the agreement?,Borrower,1,0,0
108,What is the role of EDR Charlottesville Wertland LLC in the agreement?,Borrower,1,0,0
108,What is the role of EDR Gainesville Limited Partnership in the agreement?,Borrower,1,0,0
108,What is the role of EDR Lawrence Limited Partnership in the agreement?,Borrower,1,0,0
108,What is the role of EDR Lexington I LLC in the agreement?,Borrower,1,0,0
108,What is the role of EDR Orlando Limited Partnership in the agreement?,Borrower,1,0,0
108,"What is the role of EDR Oxford, LLC in the agreement?",Borrower,1,0,0
108,"What is the role of EDR Statesboro, LLC in the agreement?",Borrower,1,0,0
108,"What is the role of EDR Syracuse, LL in the agreement?",Borrower,1,0,0
108,What is the role of EDR Syracuse Campus West LLC in the agreement?,Borrower,1,0,0
108,"What is the role of EDR Tallahassee I, LLC in the agreement?",Borrower,1,0,0
108,What is the role of EDR Tallahassee Limited Partnership in the agreement?,Borrower,1,0,0
108,What is the role of EDR Tampa Limited Partnership in the agreement?,Borrower,1,0,0
108,What is the role of East Edge Tuscaloosa LLC in the agreement?,Borrower,1,0,0
108,"What is the role of Education Realty Operating Partnership, LP in the agreement?",Borrower,1,0,0
108,What is the role of KeyBank National Association in the agreement?,administrative agent,1,0,0
108,What is the role of PNC CAPITAL MARKETS LLC in the agreement?,Joint Bookrunners,1,0,0
108,What is the role of Province Kent OH LLC in the agreement?,Borrower,1,0,0
108,What are the roles of REGIONS BANK in the agreement?,"Administrative Agent, Syndication Agent",1,0,1
108,What is the role of REGIONS CAPITAL MARKETS in the agreement?,Arrangers,1,0,0
108,What is the role of The Province Greenville NC LP in the agreement?,Borrower,1,0,0
108,What is the role of University Village Towers LP in the agreement?,Borrower,1,0,0
108,"What is the role of Retreat at State College, LLC in the agreement?",Borrower,1,0,0
108,"What are the roles of PNC Bank, National Association in the agreement?","Administrative Agent, Syndication Agent",1,0,1
108,What companies are the Borrower in the agreement?,"3949 Lindell LLC, CV East Lansing MI LLC, Carrollton Place, LLC, Cottages W. Lafayette IN LL, District on 5th Tuscon AZ LLC, EDR Austin LLC, EDR Berkeley LP, EDR Carbondale, LLC, EDR Charlottesville Jefferson LLC, EDR Charlottesville LLC, EDR Charlottesville Wertland LLC, EDR Gainesville Limited Partnership, EDR Lawrence Limited Partnership, EDR Lexington I LLC, EDR Orlando Limited Partnership, EDR Oxford, LLC, EDR Statesboro, LLC, EDR Syracuse Campus West LLC, EDR Syracuse, LL, EDR Tallahassee I, LLC, EDR Tallahassee Limited Partnership, EDR Tampa Limited Partnership, East Edge Tuscaloosa LLC, Education Realty Operating Partnership, LP, Province Kent OH LLC, Retreat at State College, LLC, The Province Greenville NC LP, University Village Towers LP",1,0,1
108,What company is the accountants in the agreement?,"Deloitte %26 Touche, LLP",1,0,0
108,What company is the administrative agent in the agreement?,KeyBank National Association,1,0,0
108,What company is the Joint Bookrunners in the agreement?,PNC CAPITAL MARKETS LLC,1,0,0
108,What companies are the Administrative Agent in the agreement?,"PNC Bank, National Association, REGIONS BANK",1,0,1
108,What companies are the Syndication Agent in the agreement?,"PNC Bank, National Association, REGIONS BANK",1,0,1
108,What company is the Arrangers in the agreement?,REGIONS CAPITAL MARKETS,1,0,0
120,What are the positions of Adam Markman?,"Chief Financial Officer, Executive Vice President, Treasurer",1,0,1
120,What are the positions of Angela Chen?,"Deputy GM, VP",1,0,1
120,What are the positions of Chad Hale?,"Director, Executive Head",1,0,1
120,What is the position of Charles McLaughlin?,Senior Vice President,1,0,0
120,What is the position of Cheryl Sneor?,Vice President,1,0,0
120,What is the position of Curt Steiner?,Senior Vice President,1,0,0
120,What is the position of Dan LePage?,Authorized Signatory,1,0,0
120,What is the position of Frederick H. Denecke?,Senior Vice President,1,0,0
120,What is the position of Greg Conner?,Vice President,1,0,0
120,What is the position of Helga Blum?,Managing Director,1,0,0
120,What is the position of James P. Surless?,Vice President,1,0,0
120,What is the position of John T. Murphy?,Senior Vice President,1,0,0
120,What is the position of Kent Gorman?,Senior Vice President,1,0,0
120,What is the position of Lori Chambers?,Vice President,1,0,0
120,What is the position of Marc Costantino?,Executive Director,1,0,0
120,What is the position of Mark A. Edwards?,Senior Vice President,1,0,0
120,What is the position of Mark W. Piekos?,Managing Director,1,0,0
120,What is the position of Michael Glandt?,Vice President,1,0,0
120,What is the position of Rory Desmond?,Vice President,1,0,0
120,What is the position of William G. Karl?,Executive Officer,1,0,0
120,What is the position of Winita Lau?,Senior Vice President,1,0,0
120,In what organization does Adam Markman work?,EQUITY COMMONWEALTH,1,0,0
120,In what organization does Angela Chen work?,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD",1,0,0
120,In what organization does Chad Hale work?,THE BANK OF NOVA SCOTIA,1,0,0
120,In what organization does Charles McLaughlin work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does Cheryl Sneor work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does Curt Steiner work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does Dan LePage work?,ROYAL BANK OF CANADA,1,0,0
120,In what organization does Frederick H. Denecke work?,CAPITAL ONE,1,0,0
120,In what organization does Greg Conner work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does Helga Blum work?,THE BANK OF NEW YORK MELLON,1,0,0
120,In what organization does James P. Surless work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does John T. Murphy work?,PNC BANK,1,0,0
120,In what organization does Kent Gorman work?,PNC BANK,1,0,0
120,In what organization does Lori Chambers work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does Marc Costantino work?,"JPMORGAN CHASE BANK, N.A.",1,0,0
120,In what organization does Mark A. Edwards work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does Mark W. Piekos work?,BMO HARRIS BANK,1,0,0
120,In what organization does Michael Glandt work?,FIFTH THIRD BANK,1,0,0
120,In what organization does Rory Desmond work?,BANK HAPOALIM B.M,1,0,0
120,In what organization does William G. Karl work?,SUMITOMO MITSUI BANKING CORPORATION,1,0,0
120,In what organization does Winita Lau work?,PNC BANK,1,0,0
120,Who is the representative of BMO HARRIS BANK?,Mark W. Piekos,1,0,0
120,Who is the representative of CAPITAL ONE?,Frederick H. Denecke,1,0,0
120,Who is the representative of EQUITY COMMONWEALTH?,Adam Markman,1,0,0
120,Who is the representative of FIFTH THIRD BANK?,Michael Glandt,1,0,0
120,"Who is the representative of JPMORGAN CHASE BANK, N.A.?",Marc Costantino,1,0,0
120,"Who is the representative of MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD?",Angela Chen,1,0,0
120,Who is the representative of ROYAL BANK OF CANADA?,Dan LePage,1,0,0
120,Who is the representative of SUMITOMO MITSUI BANKING CORPORATION?,William G. Karl,1,0,0
120,Who is the representative of THE BANK OF NEW YORK MELLON?,Helga Blum,1,0,0
120,Who is the representative of THE BANK OF NOVA SCOTIA?,Chad Hale,1,0,0
120,Who are the representatives of PNC BANK?,"John T. Murphy, Kent Gorman, Winita Lau",1,0,1
120,Who are the representatives of BANK HAPOALIM B.M?,"Charles McLaughlin, Cheryl Sneor, Curt Steiner, Greg Conner, James P. Surless, Lori Chambers, Mark A. Edwards, Rory Desmond",1,0,1
120,"What is the location of Bank of America, N.A.?","Global Trade OperationsOne Fleet Way, 2nd FloorMail Code PA6-580-02-30Scranton, PA 18507",1,0,0
120,What is the location of Equity Commonwealth?,"Two North Riverside Plaza, Suite 600Chicago, Illinois 60606",1,0,0
120,"What is the location of JPMorgan Chase Bank, N.A.?","10420 Highland Manor Drive, Fl 4Tampa, FL 33610",1,0,0
120,What is the location of Kirkland %26 Ellis LLP?,"300 North LaSalle StreetChicago, Illinois 60654",1,0,0
120,What is the location of Wells Fargo Bank?,"10 South Wacker Drive, 32nd FloorChicago, Illinois 60606",1,0,0
120,"What is the location of Wells Fargo Bank, National Association?","10 South Wacker Drive, 32nd floorChicago, Illinois 60606",1,0,0
120,"Which company is associated with 10420 Highland Manor Drive, Fl 4Tampa, FL 33610?","JPMorgan Chase Bank, N.A.",1,0,0
120,"Which company is associated with 10 South Wacker Drive, 32nd FloorChicago, Illinois 60606?",Wells Fargo Bank,1,0,0
120,"Which company is associated with 10 South Wacker Drive, 32nd floorChicago, Illinois 60606?","Wells Fargo Bank, National Association",1,0,0
120,"Which company is associated with 300 North LaSalle StreetChicago, Illinois 60654?",Kirkland %26 Ellis LLP,1,0,0
120,"Which company is associated with Global Trade OperationsOne Fleet Way, 2nd FloorMail Code PA6-580-02-30Scranton, PA 18507?","Bank of America, N.A.",1,0,0
120,"Which company is associated with Two North Riverside Plaza, Suite 600Chicago, Illinois 60606?",Equity Commonwealth,1,0,0
120,What are the roles of WELLS FARGO SECURITIES LLC in the agreement?,"Sole Bookrunner, Sole Lead Arranger",1,0,1
120,"What are the roles of BMO HARRIS BANK, N.A. in the agreement?","Documentation Agents, Syndication Agents",1,0,1
120,"What are the roles of COMPASS BANK, REGIONS BANK in the agreement?","Documentation Agents, Syndication Agents",1,0,1
120,"What are the roles of JPMORGAN CHASE BANK, N.A. and BANK OF AMERICA, N.A. in the agreement?","Documentation Agents, Syndication Agents",1,0,1
120,"What are the roles of MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED in the agreement?","Joint Lead Arrangers, Joint Lead Bookrunner",1,0,1
120,What are the roles of NATIONAL ASSOCIATION in the agreement?,"Administrative Agent, Documentation Agent",1,0,1
120,What are the roles of U.S. BANK NATIONAL ASSOCIATION in the agreement?,"Documentation Agents, Syndication Agents",1,0,1
120,"What are the roles of WELLS FARGO BANK, NATIONAL ASSOCIATION in the agreement?","Administrative Agent, Documentation Agent",1,0,1
120,What are the roles of CAPITAL ONE in the agreement?,"Administrative Agent, Documentation Agent",1,0,1
120,What is the role of EQUITY COMMONWEALTH in the agreement?,Borrower,1,0,0
120,What are the roles of ROYAL BANK OF CANADA in the agreement?,"Documentation Agents, Syndication Agents",1,0,1
120,What are the roles of PNC BANK in the agreement?,"Administrative Agent, Documentation Agent",1,0,1
120,What company is the Sole Lead Arranger in the agreement?,WELLS FARGO SECURITIES LLC,1,0,0
120,What company is the Sole Bookrunner in the agreement?,WELLS FARGO SECURITIES LLC,1,0,0
120,What companies are the Documentation Agents in the agreement?,"BMO HARRIS BANK, N.A., COMPASS BANK, REGIONS BANK, JPMORGAN CHASE BANK, N.A. and BANK OF AMERICA, N.A., ROYAL BANK OF CANADA, U.S. BANK NATIONAL ASSOCIATION",1,0,1
120,What companies are the Syndication Agents in the agreement?,"BMO HARRIS BANK, N.A., COMPASS BANK, REGIONS BANK, JPMORGAN CHASE BANK, N.A. and BANK OF AMERICA, N.A., ROYAL BANK OF CANADA, U.S. BANK NATIONAL ASSOCIATION",1,0,1
120,What company is the Joint Lead Arrangers in the agreement?,"MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED",1,0,0
120,What company is the Joint Lead Bookrunner in the agreement?,"MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED",1,0,0
120,What companies are the Administrative Agent in the agreement?,"CAPITAL ONE, NATIONAL ASSOCIATION, PNC BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
120,What companies are the Documentation Agent in the agreement?,"CAPITAL ONE, NATIONAL ASSOCIATION, PNC BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
120,What company is the Borrower in the agreement?,EQUITY COMMONWEALTH,1,0,0
121,What is the position of Christopher R. Hermann?,Vice President,1,0,0
121,What is the position of Andrey Rudnitsky?,Assistant Vice President,1,0,0
121,What are the positions of Angela Chen?,"DGM, VP",1,0,1
121,What is the position of Brian Grossman?,Executive Director,1,0,0
121,What is the position of Carla Balesano?,Senior Vice President,1,0,0
121,What is the position of Chris Hursey?,Director,1,0,0
121,What is the position of Corey J. Davis?,Vice President,1,0,0
121,What is the position of Daniel Vilarelle?,Vice President,1,0,0
121,What is the position of Darran Wee?,Vice President,1,0,0
121,What is the position of Derek Chang?,Vice President,1,0,0
121,What is the position of Donna DeMagistris?,Authorized Signatory,1,0,0
121,What is the position of Eric Harvey?,Vice President,1,0,0
121,What is the position of James Hua?,SVP,1,0,0
121,What are the positions of Jane Chang?,"General Manager, VP",1,0,1
121,What is the position of Jason Jean?,Deputy General Manager,1,0,0
121,What is the position of Joseph Philbin?,Senior Vice President,1,0,0
121,What is the position of Joshua R. Pirozzolo?,Managing Director,1,0,0
121,What are the positions of Kefel Xu?,"Branch Manager, SVP",1,0,1
121,What is the position of Kitty Sin?,SVP,1,0,0
121,What is the position of Li Yin Wang?,Assistant General Manager,1,0,0
121,What is the position of Mary R. Wright?,Vice President,1,0,0
121,What is the position of Michael Dixon?,Senior Vice President,1,0,0
121,What is the position of Michele Dragonetti?,Senior Vice President,1,0,0
121,What is the position of Murtuza Ziauddin?,VP,1,0,0
121,What are the positions of Paul Hultgren?,"Director, SVP",1,0,1
121,What are the positions of Peter C. Underwood?,"General Counsel, Secretary, Vice President",1,0,1
121,What is the position of S. Bradley McDougall?,Vice President,1,0,0
121,What is the position of Shirley Shipley?,Vice President,1,0,0
121,What is the position of Shuji Yabe?,Managing Director,1,0,0
121,What is the position of Steven K. Kessler?,Senior Vice President,1,0,0
121,What is the position of Steven R. Bruno?,Director,1,0,0
121,What is the position of Victor Pierzchalski?,Authorized Signatory,1,0,0
121,In what organization does Christopher R. Hermann work?,PNC Bank,1,0,0
121,In what organization does Andrey Rudnitsky work?,BRANCH BANKING AND TRUST COMPANY,1,0,0
121,In what organization does Angela Chen work?,Mega International Commercial Bank,1,0,0
121,In what organization does Brian Grossman work?,"JPMORGAN CHASE BANK, N.A.",1,0,0
121,In what organization does Carla Balesano work?,HSBC Bank USA,1,0,0
121,In what organization does Chris Hursey work?,The Metropolitan Life Insurance Company,1,0,0
121,In what organization does Corey J. Davis work?,PNC Bank,1,0,0
121,In what organization does Daniel Vilarelle work?,FIFTH THIRD BANK,1,0,0
121,In what organization does Darran Wee work?,FIFTH THIRD BANK,1,0,0
121,In what organization does Derek Chang work?,PNC Bank,1,0,0
121,In what organization does Donna DeMagistris work?,"Mizuho Bank, Ltd",1,0,0
121,In what organization does Eric Harvey work?,FIFTH THIRD BANK,1,0,0
121,In what organization does James Hua work?,"BANK OF EAST ASIA, LIMITED",1,0,0
121,In what organization does Jane Chang work?,Bank of Taiwan,1,0,0
121,In what organization does Jason Jean work?,Taiwan Business Bank,1,0,0
121,In what organization does Joseph Philbin work?,HSBC Bank USA,1,0,0
121,In what organization does Joshua R. Pirozzolo work?,Bank of the West,1,0,0
121,In what organization does Kefel Xu work?,BANK OF CHINA,1,0,0
121,In what organization does Kitty Sin work?,"BANK OF EAST ASIA, LIMITED",1,0,0
121,In what organization does Li Yin Wang work?,TAIWAN COOPERATIVE BANK LTD,1,0,0
121,In what organization does Mary R. Wright work?,FIFTH THIRD BANK,1,0,0
