document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
59,"what roles do both abn amro capital llc and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both ABN AMRO Capital USA LLC and Citibank, N.A. are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,what roles do both abn amro capital llc and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both ABN AMRO Capital USA LLC and Fifth Third Bank are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bmo harris bank n.a. and bank of america, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both BMO Harris Bank N.A. and Bank of America, N.A. are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,what roles do both bmo harris bank n.a. and bank of the west have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both BMO Harris Bank N.A. and Bank of the West are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,what roles do both bmo harris bank n.a. and branch banking and trust company have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both BMO Harris Bank N.A. and Branch Banking and Trust Company are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bmo harris bank n.a. and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both BMO Harris Bank N.A. and Citibank, N.A. are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,what roles do both bmo harris bank n.a. and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both BMO Harris Bank N.A. and Fifth Third Bank are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bank of america, n.a. and bank of the west have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Bank of America, N.A. and Bank of the West are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bank of america, n.a. and branch banking and trust company have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Bank of America, N.A. and Branch Banking and Trust Company are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bank of america, n.a. and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Bank of America, N.A. and Citibank, N.A. are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bank of america, n.a. and fifth third bank have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Bank of America, N.A. and Fifth Third Bank are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,what roles do both bank of the west and branch banking and trust company have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both Bank of the West and Branch Banking and Trust Company are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both bank of the west and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Bank of the West and Citibank, N.A. are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,what roles do both bank of the west and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both Bank of the West and Fifth Third Bank are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both branch banking and trust company and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Branch Banking and Trust Company and Citibank, N.A. are Lenders, Joint Lead Arrangers, Joint Book Runners, and Co‑Documentation Agents."
59,what roles do both branch banking and trust company and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,1,"Both Branch Banking and Trust Company and Fifth Third Bank are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,"what roles do both citibank, n.a. and fifth third bank have in the agreement","co syndication agent, co documentation agent",1,1,1,"Both Citibank, N.A. and Fifth Third Bank are Lenders, Joint Lead Arrangers, and Joint Book Runners."
59,which companies are both the co documentation agent and the agent in the agreement,"n.a., citibank, bank of america, bank of the west, fifth third bank, abn amro capital llc, branch banking and trust company",1,1,1,None of the parties serve both as a Co‑Documentation Agent and as the Administrative Agent.
59,which companies are both the co syndication agent and the agent in the agreement,"n.a., citibank, bank of america, bank of the west, fifth third bank, abn amro capital llc, branch banking and trust company",1,1,1,None of the parties serve both as a Co‑Syndication Agent and as the Administrative Agent.
59,what are the roles in the agreement of the company associated with bank of the west,"agents, arrangers",2,0,1,"Bank of the West is a Lender, Joint Lead Arranger, Joint Book Runner, and Co‑Syndication Agent."
59,what are the roles in the agreement of the company associated with fifth third bank,"agents, arrangers",2,0,1,"Fifth Third Bank is a Lender, Joint Lead Arranger, Joint Book Runner, and Co‑Syndication Agent."
59,what are the roles in the agreement of the company associated with u.s. bank,"lender, arrangers",2,0,1,"U.S. Bank (U.S. Bank National Association) is the Administrative Agent, a Lender, the LC Issuer, a Joint Lead Arranger, and a Joint Book Runner."
65,what roles do both bofa securities and citizens ban have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both bofa securities and credit suisse have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both bofa securities and dbsi have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both bofa securities and fifth third have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both bofa securities and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both bofa securities and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both bofa securities and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both citizens ban and credit suisse have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both citizens ban and dbsi have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both citizens ban and fifth third have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both citizens ban and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both citizens ban and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both citizens ban and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both credit suisse and dbsi have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both credit suisse and fifth third have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both credit suisse and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both credit suisse and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both credit suisse and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both dbsi and fifth third have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both dbsi and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both dbsi and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both dbsi and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both fifth third and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both fifth third and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both fifth third and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both goldman and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both goldman and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,what roles do both keybank and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
65,which companies are both the bookrunner and the bookrunner in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,which companies are both the lead bookrunner and the bookrunner in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,which companies are both the lead arranger and the arranger in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,which companies are both the bookrunners and the bookrunners in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,which companies are both the lead arranger and the lead arranger in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,which companies are both the book runner and the book runner in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,which companies are both the book manager and the book manager in the agreement,"dbsi, keybank, goldman, fifth third, citizens ban, credit suisse, bofa securities, truist securities",1,1,1,LLM parse error
65,who are the vice presidents of deutsche bank ag new york branch,"yumi okabe, philip tancorra",2,0,1,LLM parse error
65,who are the senior vice presidents of fifth third bank,"lise hinton, matthew j. bradley",2,0,1,LLM parse error
65,who are the authorized signatorys of goldman sachs bank usa,"andrew griffin, thomas manning, whitney gaston",2,0,1,LLM parse error
65,what are the roles in the agreement of the company where sean mcwhinnie is employed,"agent, issuer, lender",2,0,1,LLM parse error
65,what are the roles in the agreement of the company associated with bofa securities,"arrangers, bookrunners",2,0,1,LLM parse error
65,what are the roles in the agreement of the company associated with citizens ban,"arrangers, bookrunners",2,0,1,LLM parse error
65,what are the roles in the agreement of the company associated with credit suisse,"arrangers, bookrunners",2,0,1,Not found
65,what are the roles in the agreement of the company associated with dbsi,"arrangers, bookrunners",2,0,1,Joint Lead Arranger; Joint Bookrunner; Revolving Lender
65,what are the roles in the agreement of the company associated with fifth third,"arrangers, bookrunners",2,0,1,Joint Lead Arranger; Joint Bookrunner; Revolving Lender
65,what are the roles in the agreement of the company associated with goldman,"arrangers, bookrunners",2,0,1,Joint Lead Arranger; Joint Bookrunner; Revolving Lender
65,what are the roles in the agreement of the company associated with keybank,"arrangers, bookrunners",2,0,1,Joint Lead Arranger; Joint Bookrunner; Revolving Lender
65,what are the roles in the agreement of the company associated with truist securities,"arrangers, bookrunners",2,0,1,Joint Lead Arranger; Joint Bookrunner; Revolving Lender
65,"what are the roles in the agreement of the company associated with citizens bank, n.a.","agent, issuer, lender",2,0,1,Administrative Agent; L/C Issuer; Joint Lead Arranger; Joint Bookrunner; Revolving Lender
71,what are the roles in the agreement of the company where ryan maples is employed,"arranger, bookrunner",2,0,1,"Bank of America, N.A. serves as a Lender (and also as the Administrative Agent) in the agreement."
71,what are the roles in the agreement of the company associated with bank of america merrill lynch,"arranger, bookrunner",2,0,1,Bank of America Merrill Lynch is the Sole Lead Arranger and Sole Bookrunner in the agreement.
164,who are the vice presidents of umb bank n.a.,"jess adams, adam hensley, alex harrison, marty mcdonald",2,0,1,Jess Adams
164,what are the roles in the agreement of the company where tyler tirpak is employed,"lender, syndication agents",2,0,1,Lender; Co‑Syndication Agent; Arranger (through Regions Capital Markets)
164,what are the roles in the agreement of the company associated with u.s. bank national association,"lender, lc issuer, book runners, administrative agent",2,0,1,Administrative Agent; LC Issuer; Swing Line Lender; Lender; Joint Lead Arranger; Joint Book Runner
164,"what are the roles in the agreement of the company associated with suntrust robinson humphrey, inc","book runners, lead arrangers",2,0,1,Co‑Syndication Agent; Joint Lead Arranger; Joint Book Runner
164,what are the roles in the agreement of the company associated with truist bank,"lender, syndication agents",2,0,1,Lender
164,what are the roles in the agreement of the company associated with regions bank,"lender, syndication agents",2,0,1,Lender; Co‑Syndication Agent; Arranger (through Regions Capital Markets)
170,who are the managing directors of the bank of nova scotia,"diane emanuel, susan t. gallagher",2,0,1,Diane Emanuel
170,"who are the vice presidents of jpmorgan chase bank, n.a.","tony wong, jason fuqua, matthew gregg, ronaldo naval, sabrina hassan, michael vondriska",2,0,1,Tony Wong
170,what are the roles in the agreement of the company where mark d. rodgers is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company where mark walton is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company where kelly chin is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company where diane emanuel is employed,"agent, lender",2,0,1,"Lender, Managing Director"
170,what are the roles in the agreement of the company where susan t. gallagher is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company where alfonso malave jr. is employed,"agent, lender, l c issuer",2,0,1,L/C Issuer
170,what are the roles in the agreement of the company where michael l. wetherell is employed,"agent, lender, l c issuer",2,0,1,Administrative Agent
170,what are the roles in the agreement of the company where michael vondriska is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company where tony wong is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company where ronaldo naval is employed,"agent, lender",2,0,1,Administrative Agent
170,what are the roles in the agreement of the company where matthew gregg is employed,"agent, lender",2,0,1,Swing Line Lender
170,what are the roles in the agreement of the company where sabrina hassan is employed,"agent, lender",2,0,1,Swing Line Lender
170,what are the roles in the agreement of the company where jason fuqua is employed,"agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company associated with bank of america,"swing line lender, administrative agent",2,0,1,"Administrative Agent, Swing Line Lender, L/C Issuer, Lender"
170,"what are the roles in the agreement of the company associated with citibank, n.a.","agent, lender",2,0,1,Lender
170,what are the roles in the agreement of the company associated with citigroup global markets inc.,"book manager, lead arranger",2,0,1,"Joint Lead Arranger, Joint Book Manager"
170,"what are the roles in the agreement of the company associated with merrill lynch, pierce, fenner smith incorporated","book manager, lead arranger",2,0,1,"Joint Lead Arranger, Joint Book Manager"
170,"what are the roles in the agreement of the company associated with wells fargo bank, n.a.","agent, lender",2,0,1,"Lender, Joint Lead Arranger, Joint Book Manager, Co‑Syndication Agent"
170,"what are the roles in the agreement of the company associated with wells fargo securities, llc","book manager, lead arranger",2,0,1,"Joint Lead Arranger, Joint Book Manager"
170,what are the roles in the agreement of the company associated with goldman sachs bank usa,"agent, lender",2,0,1,"Joint Lead Arranger, Joint Book Manager"
170,"what are the roles in the agreement of the company associated with morgan stanley bank , n.a.","agent, lender",2,0,1,"Joint Lead Arranger, Joint Book Manager"
170,what are the roles in the agreement of the company associated with the bank of nova scotia,"agent, lender",2,0,1,Lender
158,"what are the roles in the agreement of the company associated with bank of america, n.a.,","l c issuer, swingline lender, administrative agent",2,0,1,"Administrative Agent, Lender, Swingline Lender, L/C Issuer"
158,"what are the roles in the agreement of the company associated with bofa securities, inc.,","bookrunner, lead arranger",2,0,1,Arranger (sole lead arranger and sole bookrunner)
159,what are the roles in the agreement of the company where james greenfield is employed,"lender, administrative agent",2,0,1,Administrative Agent and Lender
159,what are the roles in the agreement of the company where jon c. warn is employed,"collateral agent, securities intermediary, collateral administrator",2,0,1,"Collateral Agent, Collateral Administrator, and Securities Intermediary"
159,"what are the roles in the agreement of the company associated with msif funding, llc","lenders, borrower",2,0,1,Borrower (Company)
159,what are the roles in the agreement of the company associated with jpmorgan chase bank,"lender, administrative agent",2,0,1,Administrative Agent and Lender
159,what are the roles in the agreement of the company associated with u.s. bank national association,"collateral agent, securities intermediary, collateral administrator",2,0,1,"Collateral Agent, Collateral Administrator, and Securities Intermediary"
165,who are the authorized signatorys of royal bank of canada,"annie carr, tracy rahn, charles shaw, gordon macarthur",2,0,1,Gordon MacArthur
165,who are the directors of suntrust bank,"ole koppang, sangeeta shah, tesha winslow, j. casey cosgrove",2,0,1,Tesha Winslow
165,"who are the vice presidents of cooperatieve rabobank u.a., new york branch","pacella lehane, ryan zimmerman, brigitte m. sinclair, bridgett j. manduk mowry",2,0,1,Not found
165,what are the roles in the agreement of the company where tony young is employed,"lender, syndication agent",2,0,1,Authorized Signatory (Lender)
165,what are the roles in the agreement of the company where johan nystedt is employed,"company, lenders",2,0,1,"Vice President, Treasurer and Investor Relations Officer (Company signatory)"
165,what are the roles in the agreement of the company where colleen batcheler is employed,"company, lenders",2,0,1,General Counsel and Corporate Secretary (Company signatory)
165,"what are the roles in the agreement of the company associated with bank of america, n.a","lender, administrative agent",2,0,1,Administrative Agent; Lender; L/C Issuer
165,what are the roles in the agreement of the company associated with goldman sachs bank usa,"lender, documentation agents",2,0,1,Lender; Documentation Agent
165,"what are the roles in the agreement of the company associated with mizuho bank, ltd","bookrunners, documentation agents",2,0,1,Joint Lead Arranger; Joint Bookrunner; Documentation Agent; Lender; L/C Issuer
165,"what are the roles in the agreement of the company associated with the bank of tokyo mitsubishi ufj, ltd","lender, documentation agents",2,0,1,Documentation Agent; Lender
165,"what are the roles in the agreement of the company associated with wells fargo bank, national association","lender, documentation agents",2,0,1,Documentation Agent; Lender
165,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a","lender, syndication agent",2,0,1,Syndication Agent; Joint Lead Arranger; Joint Bookrunner; Lender; L/C Issuer
165,"what are the roles in the agreement of the company associated with conagra brands, inc","company, lenders",2,0,1,Borrower (Company); Obligor
70,what are the roles in the agreement of the company where eric cohen is employed,"arranger, bookrunner, administrative agent",2,0,1,Administrative Agent and Lender
70,what are the roles in the agreement of the company associated with fifth third bank,"arranger, bookrunner, administrative agent",2,0,1,"Administrative Agent, Lead Arranger, Bookrunner, L/C Issuer, and Lender"
64,"what roles do both goldman sachs lending partners llc and morgan stanley senior funding, inc. have in the agreement","lead arranger, lead bookrunner",1,1,1,"Goldman Sachs Lending Partners LLC is a Joint Lead Arranger, Joint Bookrunner, and Syndication Agent; Morgan Stanley Senior Funding, Inc. is the Administrative Agent, a Joint Lead Arranger, and a Joint Bookrunner."
64,"what roles do both goldman sachs lending partners llc. and morgan stanley senior funding, inc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Goldman Sachs Lending Partners LLC serves as Joint Lead Arranger, Joint Bookrunner, and Syndication Agent; Morgan Stanley Senior Funding, Inc. serves as Administrative Agent, Joint Lead Arranger, and Joint Bookrunner."
64,which companies are both the syndication agent and the agent in the agreement,goldman sachs lending partners llc,1,1,1,Not found
64,which companies are both the lead bookrunner and the bookrunner in the agreement,"inc., morgan stanley senior funding, goldman sachs lending partners llc",1,1,1,Not found
64,which companies are both the lead arranger and the arranger in the agreement,"inc., morgan stanley senior funding, goldman sachs lending partners llc",1,1,1,"Morgan Stanley Senior Funding, Inc. and Goldman Sachs Lending Partners LLC are both Lead Arrangers (jointly) and Arrangers."
64,which companies are both the bookrunner and the bookrunner in the agreement,"inc, morgan stanley senior funding, goldman sachs lending partners llc.",1,1,1,"Morgan Stanley Senior Funding, Inc. and Goldman Sachs Lending Partners LLC are the Bookrunners."
64,which companies are both the bookrunners and the bookrunners in the agreement,"inc, morgan stanley senior funding, goldman sachs lending partners llc.",1,1,1,"Morgan Stanley Senior Funding, Inc. and Goldman Sachs Lending Partners LLC are the Bookrunners."
64,which companies are both the lead arranger and the lead arranger in the agreement,"inc, morgan stanley senior funding, goldman sachs lending partners llc.",1,1,1,"Morgan Stanley Senior Funding, Inc. and Goldman Sachs Lending Partners LLC are the Lead Arrangers."
64,which companies are both the book runner and the book runner in the agreement,"inc, morgan stanley senior funding, goldman sachs lending partners llc.",1,1,1,"Morgan Stanley Senior Funding, Inc. and Goldman Sachs Lending Partners LLC are the Bookrunners."
64,which companies are both the book manager and the book manager in the agreement,"inc, morgan stanley senior funding, goldman sachs lending partners llc.",1,1,1,Not found
64,"who are the vice presidents of morgan stanley senior funding, inc.","iii, michael king, martin corrigan, richard w. jantzen",2,0,1,Michael King
64,who are the authorized signatorys of goldman sachs lending partners llc,"komal shah, doreen barr, thomas manning",2,0,1,Thomas Manning
64,what are the roles in the agreement of the company associated with goldman sachs lending partners llc,"agent, arrangers",2,0,1,"Goldman Sachs Lending Partners LLC is a Lender, Joint Lead Arranger, Joint Bookrunner, and Syndication Agent."
58,who are the presidents of coherus intermediate corp.,"michael fleming, dennis m. lanfear",2,0,1,Dennis M. Lanfear
41,which companies are both the lead bookrunner and the bookrunner in the agreement,"n.a., citizens bank",1,1,1,Not found
41,which companies are both the lead arranger and the arranger in the agreement,"n.a., citizens bank",1,1,1,Not found
41,"who are the senior vice presidents of webster bank, n.a.","ann m. meade, david nussbaum, marina e. grossi, deborah a. colony, marc j. lubelczyk, mitchell b. feldman",2,0,1,Ann M. Meade
41,what are the roles in the agreement of the company where john dillon is employed,"agent, lender, lc issuer",2,0,1,"Lender, LC Issuer, Syndication Agent"
41,what are the roles in the agreement of the company associated with bmo harris bank,"agent, lc issuer",2,0,1,"Lender, LC Issuer, Syndication Agent"
41,"what are the roles in the agreement of the company associated with citizens bank, n.a","agent, lender",2,0,1,Administrative Agent; LC Issuer; Swingline Lender; Arranger; Lead Arranger; Bookrunner; Sole Lead Arranger; Sole Bookrunner
41,"what are the roles in the agreement of the company associated with citizens bank, n.a.","lender, arranger, bookrunner",2,0,1,Administrative Agent; LC Issuer; Swingline Lender; Arranger; Lead Arranger; Bookrunner; Sole Lead Arranger; Sole Bookrunner
41,what are the roles in the agreement of the company associated with bmo harris bank n.a.,"agent, lender, lc issuer",2,0,1,"Lender, LC Issuer, Syndication Agent"
7,what are the roles in the agreement of the company where george mckean is employed,"lender, l c issuer, administrative agent",2,0,1,"George McKean represents Mutual of Omaha Bank, which acts as the Administrative Agent, the L/C Issuer, and also serves as a Lender under the Credit Agreement."
7,what are the roles in the agreement of the company associated with mutual of omaha bank,"lender, l c issuer, administrative agent",2,0,1,"Mutual of Omaha Bank serves as the Administrative Agent, the L/C Issuer, and a Lender in the Credit Agreement."
69,"what are the roles in the agreement of the company associated with mvp real estate holdings, llc",guarantors,2,0,1,"MVP Real Estate Holdings, LLC is a Subsidiary Guarantor (Guarantor) under the Credit Agreement, providing guarantees for the Borrower’s obligations and pledging its equity interests as collateral; it is represented by its Manager, Michael Shustek."
69,"what are the roles in the agreement of the company associated with mvp reit ii operating partnership, lp",borrower,2,0,1,"MVP REIT II Operating Partnership, LP is the Borrower under the Credit Agreement, serving as the primary obligor and the Maker of the Revolving Note, Term Note, and Swingline Note; its General Partner is The Parking REIT, Inc."
82,"who are the directors of the bank of tokyo mitsubishi ufj, ltd","scott o connell, william mcginty, zubin r. shroff",2,0,1,Not found
82,"who are the senior vice presidents of pnc bank, national association","shreya shah, david a. carroll, michael richards, d. scott farquhar",2,0,1,Michael Richards
82,"who are the vice presidents of wells fargo bank, national association","david m. crane, jennifer hwang, anthony pantina, vanessa a. kurbatskiy",2,0,1,David M. Crane
82,what are the roles in the agreement of the company associated with citibank,"lender, co documentation agent",2,0,1,Borrower; Guarantor (Company Guaranty)
82,what are the roles in the agreement of the company associated with barclays bank plc,"lender, co syndication agent",2,0,1,Borrower; Guarantor (Company Guaranty)
82,"what are the roles in the agreement of the company associated with hsbc bank usa, national association","lender, co documentation agent",2,0,1,Borrower; Guarantor (Company Guaranty)
82,what are the roles in the agreement of the company associated with the royal bank of scotland plc,"lender, co documentation agent",2,0,1,Borrower; Guarantor (Company Guaranty)
168,what are the roles in the agreement of the company where michael contreras is employed,"lender, syndication agent",2,0,1,"Lender, Syndication Agent"
168,what are the roles in the agreement of the company where carolyn a. kee is employed,"agent, lender",2,0,1,"Administrative Agent, Lead Arranger, Book Runner, Lender"
168,"what are the roles in the agreement of the company associated with bofa securities, inc.","book runners, lead arrangers",2,0,1,"Lead Arranger, Book Runner"
168,what are the roles in the agreement of the company associated with citibank,"book runners, lead arrangers, administrative agent",2,0,1,"Administrative Agent, Lead Arranger, Book Runner, Lender"
168,"what are the roles in the agreement of the company associated with bank of america, n.a.","lender, syndication agent",2,0,1,"Lender, Syndication Agent"
168,"what are the roles in the agreement of the company associated with citibank, n.a.,","agent, lender",2,0,1,"Administrative Agent, Lead Arranger, Book Runner, Lender"
96,who are the executive vice presidents of first national bank of santa fe,"mike hoyl, larry d. cheek",2,0,1,Larry D. Cheek
96,who are the vice president and treasurers of public service company of new mexico,"terry horn, terry r. horn",2,0,1,Terry R. Horn
96,what are the roles in the agreement of the company where john m. valentine is employed,"agent, lenders",2,0,1,"Syndication Agent, Joint Lead Arranger, Co‑Book Manager, Lender"
96,what are the roles in the agreement of the company where holland h. williams is employed,"agent, lenders, arrangers, book managers",2,0,1,"Administrative Agent, Joint Lead Arranger, Co‑Book Manager, Lender"
96,what are the roles in the agreement of the company where terry r. horn is employed,borrower,2,0,1,Borrower
96,what are the roles in the agreement of the company where terry horn is employed,borrower,2,0,1,Borrower
96,"what are the roles in the agreement of the company associated with bokf, na dba bank of albuquerque","agent, arrangers, book managers",2,0,1,"Syndication Agent, Joint Lead Arranger, Co‑Book Manager, Lender"
96,"what are the roles in the agreement of the company associated with bokf, na dba bank of albuquerque","agent, lenders",2,0,1,"Syndication Agent, Joint Lead Arranger, Co‑Book Manager, Lender"
96,what are the roles in the agreement of the company associated with u.s. bank national association,"agent, lenders, arrangers, book managers",2,0,1,"Administrative Agent, Joint Lead Arranger, Co‑Book Manager, Lender"
96,what are the roles in the agreement of the company associated with public service company of new mexico,borrower,2,0,1,Borrower
140,who are the directors of wwtai airopco malta ltd.,"tony traynor, sean mckinley, demetrios tserpelis",2,0,1,Tony Traynor
140,what are the roles in the agreement of the company where william graham is employed,"lender, arranger, administrative agent",2,0,1,"Administrative Agent, Lender, Arranger"
140,what are the roles in the agreement of the company associated with fortress transportation and infrastructure investors llc,"borrower, intermediateco",2,0,1,Holdings (as a Loan Party and Guarantor)
140,"what are the roles in the agreement of the company associated with morgan stanley senior funding, inc","lead arranger, lead bookrunner",2,0,1,"Administrative Agent, Lender, Arranger"
140,"what are the roles in the agreement of the company associated with morgan stanley senior funding, inc.","agent, lead arranger, lead bookrunner",2,0,1,"Administrative Agent, Lender, Arranger"
140,"what are the roles in the agreement of the company associated with morgan stanley senior funding, inc.","lender, arranger, administrative agent",2,0,1,"Administrative Agent, Lender, Arranger"
154,what are the roles in the agreement of the company where erica cross is employed,"lender, bookrunner, lead arranger",2,0,1,"Administrative Agent, Swingline Lender, Issuing Bank, Lender"
154,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a.","lender, bookrunner, lead arranger",2,0,1,"Administrative Agent, Swingline Lender, Issuing Bank, Lender"
155,who are the directorss of sahara holdings limited,"michael pope, patrick foley",2,0,1,"Michael Pope, Patrick Foley"
155,what are the roles in the agreement of the company where harry chung is employed,lenders,2,0,1,Authorized Signatory and Lender (WhiteHawk Finance LLC)
155,what are the roles in the agreement of the company associated with boxlight corporation,borrower,2,0,1,"Borrower (Boxlight Corporation); Guarantor (Boxlight, Inc.)"
155,"what are the roles in the agreement of the company associated with whitehawk capital partners, lp",agent,2,0,1,"Administrative Agent; Collateral Agent (Whitehawk Capital Partners, LP)"
155,what are the roles in the agreement of the company associated with whitehawk capital partners lp,"collateral agent, administrative agent",2,0,1,"Administrative Agent; Collateral Agent (Whitehawk Capital Partners, LP)"
155,what are the roles in the agreement of the company associated with whitehawk finance llc,lenders,2,0,1,Lender (WhiteHawk Finance LLC)
141,which companies are both the lead arranger and the arranger in the agreement,pnc capital markets llc,1,1,1,PNC Capital Markets LLC
141,who are the senior vice presidents of citizens bank of pennsylvania,"andrew d. holtz, david w. dinella, thomas e. redmond",2,0,1,David W. Dinella
141,"who are the vice presidents of keybank, national association","jeff skalka, renee m. bonnell, richard r. powell",2,0,1,Renee M. Bonnell
141,what are the roles in the agreement of the company associated with pnc capital markets llc,"book runner, lead arranger",2,0,1,Arranger (lead arranger and book runner)
141,what are the roles in the agreement of the company associated with pnc capital markets llc,"arranger, book runner",2,0,1,Arranger (lead arranger and book runner)
169,who are the authorized signatorys of barclays bank plc,"mark walton, john m. olsen, anwar s. young, noam s. azachi",2,0,1,Noam S. Azachi
169,what are the roles in the agreement of the company where jeff bliss is employed,"agent, lender, arranger",2,0,1,"Lead Arranger, Syndication Agent, Joint Lead Arranger, Lender"
169,what are the roles in the agreement of the company where timothy j. devane is employed,"agent, lender, arranger",2,0,1,"Administrative Agent, Lead Arranger, Joint Lead Arranger, Book Runner, Lender"
