document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
154,"who are the representatives of jpmorgan chase bank, n.a.","erica cross, tischar n luckett",1,0,1.0,Erica Cross
154,"what are the locations of jpmorgan chase bank, n.a.","il, ny 10004, 60603 2300, 4 new york plaza, floor 17new york, 10 south dearborn",1,0,1.0,"Middle Market Servicing: 10 South Dearborn, Floor L2 Suite IL1-1145 Chicago, IL, 60603-2300, Commercial Banking: 4 New York Plaza, Floor 17 New York, NY 10004"
154,"what are the roles of jpmorgan chase bank, n.a. in the agreement","bookrunner, lead arranger, swingline lender, issuing bank lender, administrative agent lender",1,0,1.0,"Lender, Administrative Agent, Swingline Lender and Issuing Bank"
154,what companies are the guarantor in the agreement,"llc, edge systems intermediate, the hydrafacial company mexico holdings",1,0,1.0,"THE HYDRAFACIAL COMPANY MEXICO HOLDINGS, LLC, EDGE SYSTEMS INTERMEDIATE, LLC"
155,what are the positions of patrick foley,"director, chief financial officer",1,0,1.0,"Director of Boxlight Group Limited, Chief Financial Officer of Sahara Presentation Systems, Inc., Statutory Director of Clevertouch B.V., Statutory Director of Sahara Presentation Systems Europe BV"
155,what are the positions of michael pope,"directors, chief executive officer",1,0,1.0,"Chief Executive Officer of Boxlight Corporation, Director of Sahara Holdings Limited, Chief Executive Officer of EOSEDU LLC"
155,in what organizations does michael pope work,"boxlight corporation, sahara holdings limited",1,0,1.0,"Boxlight Corporation, Sahara Holdings Limited, EOSEDU LLC"
155,who are the representatives of sahara holdings limited,"michael pope, patrick foley",1,0,1.0,"Michael Pope, Patrick Foley"
155,"who are the representatives of michelman robinson, llp","esq, weiss, stephen a",1,0,1.0,Stephen A. Weiss
155,what are the roles of boxlight corporation in the agreement,"borrower, guarantors",1,0,1.0,Borrower
155,what are the roles of boxlight group limited in the agreement,"guarantors, northern ireland company",1,0,1.0,NI Obligor
155,"what are the roles of whitehawk capital partners, lp in the agreement",agent,1,0,1.0,Collateral Agent and Administrative Agent
155,"what are the roles of boxlight, inc. in the agreement","guarantors, washington corporation",1,0,1.0,Guarantor
155,what are the roles of eosedu llc in the agreement,"guarantors, arizona limited liability company",1,0,1.0,Guarantor
155,what are the roles of whitehawk finance llc in the agreement,lenders,1,0,1.0,Lender
155,what companies are the guarantors in the agreement,"llc, inc., boxlight, clevertouch b.v., frontrow calypso, sahara presentation systems",1,0,1.0,"Boxlight, Inc., EOSEDU LLC, Boxlight Group Limited, Sahara Holdings Limited, Sahara Presentation Systems, Inc., Sahara Presentation Systems Ltd, Clevertouch B.V., Sahara Presentation Systems Europe BV, FrontRow Calypso, LLC"
141,who are the representatives of citizens bank of pennsylvania,"andrew d. holtz, david w. dinella, thomas e. redmond",1,0,1.0,David W. Dinella
141,"who are the representatives of keybank, national association","jeff skalka, renee m. bonnell, richard r. powell",1,0,1.0,Renee M. Bonnell
141,"what are the roles of pnc bank, national association in the agreement","lender, administrative agent",1,0,1.0,"Administrative Agent, Lender"
141,what are the roles of pnc capital markets llc in the agreement,"book runner, lead arranger",1,0,1.0,Lead Arranger and Book Runner
141,what companies are the lender in the agreement,"n.a., keybank, td bank, pnc bank, bank of america, national association, the northern trust company, citizens bank of pennsylvania, branch banking and trust company",1,0,1.0,"PNC Bank, National Association, Bank of America, N.A., Citizens Bank of Pennsylvania, KeyBank, National Association, TD Bank, N.A., Branch Banking and Trust Company, The Northern Trust Company"
141,what companies are the rating agency in the agreement,"inc., moody s investors service, standard poor s financial services llc",1,0,1.0,"S&P, Moody’s"
141,what companies are the administrative agent in the agreement,"pnc bank, national association",1,0,1.0,"PNC Bank, National Association"
169,what are the positions of joseph b. johnson,"treasurer, controller, vice president, chief accounting officer",1,0,1.0,"Vice President, Controller, Chief Accounting Officer and Treasurer of Chiquita Brands International, Inc. and Chiquita Brands L.L.C."
169,"who are the representatives of co peratieve centrale raiffeisen boerenleenbank b.a., rabobank nederland , new york branch","jeff bliss, timothy j. devane",1,0,1.0,"Jeff Bliss, Timothy J. Devane"
169,who are the representatives of barclays bank plc,"mark walton, john m. olsen, anwar s. young, noam s. azachi",1,0,1.0,Noam S. Azachi
169,"what are the locations of wells fargo bank, national association","illinois 60606, new york branch, suite 2200chicago, 150 south wacker drive",1,0,1.0,"150 South Wacker Drive, Suite 2200 Chicago, Illinois 60606, 420 Montgomery Street, San Francisco, CA"
169,which companies are associated with new york branch,"wells fargo bank, rabobank nederland, national association, co peratieve centrale raiffeisen boerenleenbank b.a.",1,0,1.0,"COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., RABOBANK NEDERLAND"
169,"what are the roles of bank of america, n.a. in the agreement","lender, syndication agent, documentation agent",1,0,1.0,"Syndication Agent, Lender"
169,what are the roles of goldman sachs bank usa in the agreement,"lender, lead arranger, syndication agent, documentation agent",1,0,1.0,"Joint Lead Arranger, Documentation Agent, Lender"
169,"what are the roles of merrill, lynch, pierce, fenner smith incorporated in the agreement","lender, book runners",1,0,1.0,"Joint Lead Arranger, Joint Book Runner"
169,"what are the roles of co peratieve centrale raiffeisen boerenleenbank b.a., rabobank nederland , new york branch in the agreement","lender, lead arranger, syndication agent, documentation agent",1,0,1.0,"Joint Lead Arranger, Syndication Agent"
169,"what are the roles of wells fargo bank, national association in the agreement","book runner, lead arranger, syndication agent, documentation agent, administrative agent lender",1,0,1.0,"Administrative Agent, Lead Arranger, Joint Book Runner, Lender"
169,what companies are the documentation agent in the agreement,"n.a., bank of america, new york branch, wells fargo bank, rabobank nederland, national association, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",1,0,1.0,GOLDMAN SACHS BANK USA
169,what companies are the syndication agent in the agreement,"n.a., bank of america, new york branch, wells fargo bank, rabobank nederland, national association, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",1,0,1.0,"COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., RABOBANK NEDERLAND, BANK OF AMERICA, N.A."
169,what companies are the lender in the agreement,"n.a., lynch, pierce, merrill, bank of america, new york branch, wells fargo bank, barclays bank plc, rabobank nederland, national association, goldman sachs bank usa, fenner smith incorporated, co peratieve centrale raiffeisen boerenleenbank b.a.",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., RABOBANK NEDERLAND, GOLDMAN SACHS BANK USA, BANK OF AMERICA, N.A., BARCLAYS BANK PLC"
169,what companies are the borrower in the agreement,"llc, inc., bc systems, cb containers, v.f. transportation, chiquita brands l.l.c., transfresh corporation, fresh international corp., fresh express incorporated, chiquita fresh north america l.l.c.",1,0,1.0,"CHIQUITA BRANDS L.L.C., CHIQUITA FRESH NORTH AMERICA L.L.C., FRESH INTERNATIONAL CORP., FRESH EXPRESS INCORPORATED, BC SYSTEMS, INC., VERDELLI FARMS, INC., TRANSFRESH CORPORATION, CB CONTAINERS, INC., V.F. TRANSPORTATION, LLC"
169,what companies are the borrowers in the agreement,"llc, inc., v.f. tran, bc systems, sportation, cb containers, verdelli farms, chiquita brands l.l.c., transfresh corporation, fresh international corp., fresh express incorporated, chiquita fresh north america l.l.c.",1,0,1.0,"CHIQUITA BRANDS L.L.C., CHIQUITA FRESH NORTH AMERICA L.L.C., FRESH INTERNATIONAL CORP., FRESH EXPRESS INCORPORATED, BC SYSTEMS, INC., VERDELLI FARMS, INC., TRANSFRESH CORPORATION, CB CONTAINERS, INC., V.F. TRANSPORTATION, LLC"
169,what companies are the lead arranger in the agreement,"new york branch, wells fargo bank, rabobank nederland, national association, goldman sachs bank usa, co peratieve centrale raiffeisen boerenleenbank b.a.",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, MERRILL, LYNCH, PIERCE, FENNER & SMITH INCORPORATED, COÖPERATIEVE CENTRALE RAIFFEISEN – BOERENLEENBANK B.A., RABOBANK NEDERLAND, NEW YORK BRANCH, GOLDMAN SACHS BANK USA"
169,what companies are the book runners in the agreement,"lynch, pierce, merrill, wells fargo bank, national association, fenner smith incorporated",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, MERRILL, LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
157,in what organizations does nicholas nadolsky work,"inc, frost bank, micropac industries",1,0,1.0,Not found
157,who are the representatives of frost bank,"jason purser, nicholas nadolsky",1,0,1.0,Jason Purser
157,what are the locations of frost bank,"texas, 2727 n. harwood, 10th floordallas",1,0,1.0,"P.O. Box 1600 San Antonio, Texas 78296, 2727 N. Harwood, 10 th Floor Dallas, Texas 75201"
157,"what are the locations of micropac industries, inc.","juraez, mexico, texas 75040, 480 s. honduras cd, 905 e. walnut streetgarland, 1100 placid avenue plano tx 75074, 903 e. walnut st. garland tx 75040, 725 e. walnut st. garland tx 75040, 905 e. walnut st. garland tx 75040, 912 e. walnut st. garland tx 75040, 1137 e. walnut st. garland tx 75040",1,0,1.0,"905 E. Walnut St. Garland, Texas 75040, 903 E. Walnut St. Garland TX 75040, 905 E. Walnut St. Garland TX 75040, 725 E. Walnut St. Garland TX 75040, 912 E. Walnut St. Garland TX 75040, 1137 E. Walnut St. Garland TX 75040, 1100 Placid Avenue Plano TX 75074, 480 S. Honduras CD, Juraez, Mexico"
143,what are the positions of michael j. skipworth,"president, chief financial officer",1,0,1.0,"Chief Financial Officer of Wingstop Inc., Wingstop Holdings, Inc., and Wingstop GCM, LLC; President of Wingstop Beverages, Inc. and Wingstop Beverages II, Inc."
143,"who are the representatives of wells fargo bank, national association","ravi pillay, anthony luppino, maureen malphus, michael h. keith",1,0,1.0,Maureen Malphus
143,"what are the locations of wingstop gcm, llc","nv 89032clark county, nv 89119clark county, nv 89110clark county, nv 89117clark county, 3910 s. maryland pkwy.las vegas, 400 n. nellis blvd. ste. 120las vegas, 2777 w. craig rd. ste. 107north las vegas, 7017 spring mountain rd. ste. 101las vegas",1,0,1.0,"5501 LBJ Freeway Dallas, TX 75240"
143,what are the locations of wingstop inc.,"suite aforney, 1012 e. hwy 80, suite 130mesquite, nv 89103clark county, tx 75218dallas county, tx 75041dallas county, tx 75217dallas county, tx 77008harris county, tx 75240dallas county, tx 75231dallas county, tx 75070collin county, 820 e. cartwright rd., tx 75149dallas county, tx 75080dallas county, tx 75081dallas county, tx 75228dallas county, tx 75126kaufman county, tx 76120tarrant county, tx 76164tarrant county, tx 76137tarrant county, 5501 lbj freewaydallas, 237 ne 28th st.fort worth, 6760 abrams rd. ste. 119dallas, 1251 northwest hwy. ste. cgarland, 1152 n buckner blvd. ste 106dallas, 908 audelia rd. ste. 600richardson, 900 n. coit rd. ste. 2700richardson, 2802 n. shepherd dr. ste. 400houston, 7645 s. custer road ste. 420mckinney, 1515 s. buckner blvd. ste. 247bdallas, 1801 east chase pkwy. ste. 117fort worth, 5045 w. tropicana ave. ste. 110las vegas, 9208 e. r l thornton fwy. ste. 204dallas, 3300 western center blvd. ste. 114afort worth",1,0,1.0,"1251 Northwest Hwy. Ste. C Garland, TX 75041, 1515 S. Buckner Blvd. Ste. 247B Dallas, TX 75217, 9208 E. R L Thornton Fwy. Ste. 204 Dallas, TX 75228, 2802 N. Shepherd Dr. Ste. 400 Houston, TX 77008, 908 Audelia Rd. Ste. 600 Richardson, TX 75081, 3300 Western Center Blvd. Ste. 114A Fort Worth, TX 76137, 6760 Abrams Rd. Ste. 119 Dallas, TX 75231, 237 NE 28th St. Fort Worth, TX 76164, 1801 East Chase Pkwy. Ste. 117 Fort Worth, TX 76120, 900 N. Coit Rd. Ste. 2700 Richardson, TX 75080, 10749 North Freeway Houston, TX 77037, 8811 Teel Pkwy. Ste. 140 Frisco, TX 75034, 2330 Preston Rd. Ste. 200 Frisco, TX 75034, 1912 E. Belt Line Rd. Carrollton, TX 75006, 5501 LBJ Freeway Dallas, TX 75240, 1152 N Buckner Blvd. Ste 106 Dallas, TX 75218, 7645 S. Custer Road Ste. 420 Mckinney, TX 75070, 820 E. Cartwright Rd., Suite 130 Mesquite, TX 75149, 1012 E. Hwy 80, Suite A Forney, TX 75126"
143,"what are the roles of citizens bank, national association in the agreement","book runners, lead arrangers",1,0,1.0,"Syndication Agent, Joint Lead Arranger, Joint Book Runner"
143,what are the roles of fifth third bank in the agreement,"lender, book runners, lead arrangers, documentation agent",1,0,1.0,"Documentation Agent, Joint Lead Arranger, Joint Book Runner"
143,what are the roles of fifth third bank in the agreement,"book runners, lead arrangers",1,0,1.0,"Documentation Agent, Joint Lead Arranger, Joint Book Runner"
143,"what are the roles of wells fargo securities, llc in the agreement","book runners, lead arrangers",1,0,1.0,"Joint Lead Arranger, Joint Book Runner"
143,what companies are the administrative agent in the agreement,"wells fargo bank, national association",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
143,what companies are the lender in the agreement,"n.a., capital one, cadence bank, citizens bank, bank of america, bmo harris bank, fifth third bank, texas capital bank, first tennessee bank national association",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, CITIZENS BANK, N.A., FIFTH THIRD BANK, BANK OF AMERICA, N.A., BMO HARRIS BANK, N.A., CADENCE BANK, N.A., FIRST TENNESSEE BANK NATIONAL ASSOCIATION, CAPITAL ONE, N.A., TEXAS CAPITAL BANK, N.A."
143,what companies are the  lead arrangers in the agreement,"llc, citizens bank, fifth third bank, national association, wells fargo securities",1,0,1.0,"WELLS FARGO SECURITIES, LLC, CITIZENS BANK, NATIONAL ASSOCIATION, FIFTH THIRD BANK"
143,what companies are the  book runners in the agreement,"llc, citizens bank, fifth third bank, national association, wells fargo securities",1,0,1.0,"WELLS FARGO SECURITIES, LLC, CITIZENS BANK, NATIONAL ASSOCIATION, FIFTH THIRD BANK"
143,what companies are the guarantors in the agreement,"llc, inc., wingstop gcm, wingstop holdings, wingstop beverages",1,0,1.0,"WINGSTOP HOLDINGS, INC., WINGSTOP RESTAURANTS INC., WINGSTOP BEVERAGES, INC., WINGSTOP BEVERAGES II, INC., WINGSTOP GCM, LLC"
142,what are the positions of christine r. johnston,"law, vice president, corporate secretary",1,0,1.0,"Vice-President, Law and Corporate Secretary"
142,what are the positions of joel e. hunter,"finance, treasurer, vice president",1,0,1.0,"Vice-President, Finance and Treasurer"
142,what are the positions of nathaniel a. brown,"controller, principal financial officer",1,0,1.0,Controller and Principal Financial Officer
142,who are the representatives of barclays bank plc,"todd vaubel, marguerite sutton",1,0,1.0,Marguerite Sutton
142,who are the representatives of export development canada,"martin eyok, raj acharya",1,0,1.0,"Raj Acharya, Martin Eyok"
142,who are the representatives of the bank of nova scotia,"jeff cebryk, jonathan leach",1,0,1.0,"Michael Linder, Jonathan Leach"
142,who are the representatives of transcanada pipelines limited,"jon a. dobson, joel e. hunter, christine r. johnston",1,0,1.0,"Joel E. Hunter, Christine R. Johnston"
142,who are the representatives of royal bank of canada,"szymon ordys, lexanne cooper, john niedermier, mark williamson, tammy oldenburg, tim vandegriend",1,0,1.0,Tim VandeGriend
142,"who are the representatives of canadian imperial bank ofcommerce, new york branch","anar ramji, gordon yip, ming k. chu, jeff ferrell, richard antl, rob mackinnon, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller, randy geislinger, james d. weinstein",1,0,1.0,"Anar Ramji, Randy Geislinger"
142,what are the roles of jpmorgan chase bank in the agreement,"bookmanager, lead arranger",1,0,1.0,"Joint Lead Arranger, Sole Bookmanager, Administrative Agent for the Lenders"
142,what are the roles of hsbc bank canada in the agreement,"lender, documentation agents",1,0,1.0,Documentation Agent
142,"what are the roles of jpmorgan chase bank, n.a. in the agreement","lender, administrative agent",1,0,1.0,"Joint Lead Arranger, Sole Bookmanager, Administrative Agent for the Lenders"
142,what companies are the lender in the agreement,"n.a., ltd., citibank, mizuho bank, chicago branch, toronto branch, bank of america, new york branch, bank of montreal, credit suisse ag, hsbc bank canada, wells fargo bank, barclays bank plc, jpmorgan chase bank, royal bank of canada, national association, national bank of canada, the bank of nova scotia, export development canada, the toronto dominion bank, the bank of tokyo mitsubishi ujf, canadian imperial bank ofcommerce, credit agricole corporate andinvestment bank.",1,0,1.0,"JPMorgan Chase Bank, N.A., Deutsche Bank AG New York Branch, Citibank, N.A., Bank of Montreal, Chicago Branch, The Bank of Tokyo-Mitsubishi UFJ, Ltd., Credit Agricole Corporate and Investment Bank, HSBC Bank Canada, The Toronto-Dominion Bank, New York Branch, Sumitomo Mitsui Banking Corporation, Export Development Canada, The Bank of Nova Scotia, Canadian Imperial Bank of Commerce, Royal Bank of Canada, Bank of America, N.A., Barclays Bank PLC, Wells Fargo Bank, National Association, Credit Suisse AG, Toronto Branch, National Bank of Canada, Mizuho Bank, Ltd."
142,what companies are the documentation agents in the agreement,"n.a, ltd, citibank, bank of america, hsbc bank canada, export development canada, deutsche bank securities inc., the bank of tokyo mitsubishi ufj",1,0,1.0,"BANK OF AMERICA, N.A., CITIBANK, N.A, DEUTSCHE BANK SECURITIES INC., EXPORT DEVELOPMENT CANADA, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., and HSBC BANK CANADA"
142,what companies are the borrower in the agreement,"inc, columbia pipeline group",1,0,1.0,"COLUMBIA PIPELINE GROUP, INC."
156,what are the positions of henk derksen,"vice president, chief financial officer",1,0,1.0,"Executive Vice President and Chief Financial Officer, Chief Financial Officer, Vice President, Director"
156,what are the positions of henk derksen,"director, chief financial officer",1,0,1.0,"Executive Vice President and Chief Financial Officer, Chief Financial Officer, Vice President, Director"
156,who are the representatives of bnp paribas,"philip tancorra, christopher cassidy",1,0,1.0,"Guelay Mese, Christopher Cassidy"
156,who are the representatives of viavi solutions uk limited,"guelay mese, henk derksen",1,0,1.0,Henk Derksen
156,"who are the representatives of wells fargo bank, national association","brian lane, patricia del busto",1,0,1.0,"Brian Lane, Patricia Del Busto"
156,which companies are associated with u.s.,"llc, viavi solutions ll, viavi solutions inc, optical coating laboratory",1,0,1.0,"Wells Fargo Bank, National Association, JPMorgan Chase Bank, N.A., Deutsche Bank AG, New York Branch, Viavi Solutions LLC, Viavi Solutions Licensing LLC, Optical Coating Laboratory, LLC"
156,what are the roles of optical coating laboratory in the agreement,"borrowers, u.s. borrower",1,0,1.0,U.S. Borrower
156,what are the roles of viavi solutions llc in the agreement,"borrowers, u.s. borrower",1,0,1.0,U.S. Borrower
156,what are the roles of bnp paribas in the agreement,"bookrunners, lead arrangers, issuing bank lender",1,0,1.0,"Joint Lead Arrangers, Joint Bookrunners, Lender and Issuing Bank"
156,what are the roles of viavi solutions canada ulc in the agreement,"borrowers, canadian borrower",1,0,1.0,Canadian Borrower
156,what are the roles of viavi solutions licensing llc in the agreement,"borrowers, u.s. borrower",1,0,1.0,U.S. Borrower
156,what are the roles of viavi solutions uk limited in the agreement,"borrowers, uk borrower",1,0,1.0,UK Borrower
156,"what are the roles of wells fargo bank, national association in the agreement","agent, bookrunner, lender group, lead arranger, issuing bank lender",1,0,1.0,"Agent, Lead Arranger, Bookrunner, Lender and Issuing Bank, UK Security Agent"
156,what companies are the borrowers in the agreement,"viavi solutions llc, optical coating laboratory, viavi solutions canada ulc, viavi solutions uk limited, viavi solutions licensing llc, viavi solutions deutschland gmbh",1,0,1.0,"VIAVI SOLUTIONS INC., VIAVI SOLUTIONS LLC, VIAVI SOLUTIONS LICENSING LLC, OPTICAL COATING LABORATORY, LLC, VIAVI SOLUTIONS UK LIMITED, VIAVI SOLUTIONS CANADA ULC, VIAVI SOLUTIONS DEUTSCHLAND GMBH"
156,what companies are the lender in the agreement,"bnp paribas, new york branch, deutsche bank ag, wells fargo bank, national association, wells fargo capital finance corporation canada",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., BNP PARIBAS, Deutsche Bank AG, New York Branch, WELLS FARGO CAPITAL FINANCE CORPORATION CANADA"
156,what companies are the issuing bank in the agreement,"n.a., bnp paribas, wells fargo bank, jpmorgan chase bank, national association, wells fargo capital finance corporation canada",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., BNP PARIBAS, WELLS FARGO CAPITAL FINANCE CORPORATION CANADA"
156,what companies are the  bookrunners in the agreement,"bnp paribas, wells fargo bank, national association",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, BNP PARIBAS"
156,what companies are the  lead arrangers in the agreement,"bnp paribas, wells fargo bank, national association",1,0,1.0,"WELLS FARGO BANK, NATIONAL ASSOCIATION, BNP PARIBAS"
152,"who are the representatives of mvp detroit center garage, llc","craig d. burr, michael thomas",1,0,1.0,Michael V. Shustek
152,"what are the roles of mvp detroit center garage, llc in the agreement",borrower,1,0,1.0,Borrower
152,what companies are the lender in the agreement,"n.a., bank of america",1,0,1.0,"BANK OF AMERICA, N.A."
152,what companies are the borrower in the agreement,"llc, mvp realty advisors, mvp detroit center garage",1,0,1.0,"MVP DETROIT CENTER GARAGE, LLC"
152,what companies are the borrower in the agreement,"llc, mvp detroit center garage",1,0,1.0,"MVP DETROIT CENTER GARAGE, LLC"
146,what are the positions of marisa j. beeney,"secretary, chief legal officer, chief compliance officer",1,0,1.0,"Chief Compliance Officer, Chief Legal Officer and Secretary"
146,who are the representatives of wilmington trust,"victoria chant, adam scozzafava",1,0,1.0,Adam Scozzafava
146,what are the roles of blackstone private credit fund in the agreement,"member, equityholder, collateral manager",1,0,1.0,"Collateral Manager, Equityholder"
146,what companies are the collateral administrator in the agreement,"wilmington trust, national association",1,0,1.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
146,what companies are the collateral agent in the agreement,"wilmington trust, national association",1,0,1.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
146,what companies are the custodian in the agreement,"wilmington trust, national association",1,0,1.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
147,what are the positions of b. judd hartman,"secretary, general counsel, executive vice president, chief administrative officer",1,0,1.0,"General Counsel and Secretary of PPD, INC., Executive Vice President, Chief Administrative Officer, General Counsel and Secretary of PPD Development, L.P."
147,who are the representatives of barclays bank plc,"ronnie glenn, joseph l. corah",1,0,1.0,Ronnie Glenn
147,"who are the representatives of morgan stanley senior funding, inc.","komal shah, whitney gaston, graham robertson",1,0,1.0,Graham Robertson
147,who are the representatives of hsbc bank usa,"jack kelly, eugene yermash, michael strobel, philip tancorra",1,0,1.0,Jack Kelly
147,"what are the locations of jpmorgan chase bank, n.a.","de 19713, 1st floornewark",1,0,1.0,"500 Stanton Christiana Rd. NCC5 / 1st Floor Newark, DE 19713"
147,"which companies are associated with 1st floornewark, de 19713","n.a., jpmorgan chase bank",1,0,1.0,"JPMorgan Chase Bank, N.A."
147,"which companies are associated with 929 north front streetwilmington, nc 28401","ppd, inc.",1,0,1.0,"PPD, Inc."
147,what are the roles of bank of america in the agreement,"lender, c issuer",1,0,1.0,L/C Issuer and a Lender
147,what are the roles of citibank in the agreement,"lender, c issuer",1,0,1.0,L/C Issuer and a Lender
147,what are the roles of credit suisse ag in the agreement,"lender, cissuer",1,0,1.0,L/C Issuer and a Lender
147,what are the roles of deutsche bank securities inc. in the agreement,"bookrunners, lead arrangers",1,0,1.0,Joint Lead Arrangers and Joint Bookrunners
147,what are the roles of deutsche bank in the agreement,"lender, cissuer",1,0,1.0,L/C Issuer and a Lender
147,"what are the roles of j.p. morgan securities llc,barclays bank plc,bofa securities, inc.,goldman sachs bank usa,mizuho bank, ltd.,morgan stanley senior funding, inc.,hsbc securities usa inc.,credit suisse loan funding llc,citigroup global markets inc., in the agreement","bookrunners, lead arrangers",1,0,1.0,Joint Lead Arrangers and Joint Bookrunners
147,"what are the roles of jpmorgan chase bank, n.a. in the agreement","c issuer, collateral agent, administrative agent",1,0,1.0,"Administrative Agent, Collateral Agent and a L/C Issuer"
147,what are the roles of goldman sachs bank usa in the agreement,"lender, c issuer",1,0,1.0,L/C Issuer and a Lender
147,"what are the roles of mizuho bank, ltd. in the agreement","lender, c issuer",1,0,1.0,L/C Issuer and a Lender
147,what are the roles of barclays bank plc in the agreement,"lender, c issuer",1,0,1.0,L/C Issuer and a Lender
147,what are the roles of jpmorgan chase bank in the agreement,"lender, c issuer, collateral agent, administrative agent",1,0,1.0,"Administrative Agent, Collateral Agent and a L/C Issuer"
147,"what are the roles of morgan stanley senior funding, inc. in the agreement","lender, c issuer",1,0,1.0,L/C Issuer and a Lender
147,what companies are the c issuer in the agreement,"ltd., inc., citibank, mizuho bank, hsbc bank usa, bank of america, barclays bank plc, jpmorgan chase bank, goldman sachs bank usa, morgan stanley senior funding",1,0,1.0,"JPMorgan Chase Bank, N.A., Barclays Bank PLC, Morgan Stanley Senior Funding, Inc., Goldman Sachs Bank USA, Bank of America, N.A., Mizuho Bank, Ltd., HSBC Bank USA, N.A., Credit Suisse AG, Cayman Islands Branch, Citibank, N.A. and Deutsche Bank AG New York Branch"
147,what companies are the lender in the agreement,"ltd., inc., citibank, mizuho bank, deutsche bank, bank of america, credit suisse ag, barclays bank plc, jpmorgan chase bank, goldman sachs bank usa, morgan stanley senior funding",1,0,1.0,"JPMorgan Chase Bank, N.A., Barclays Bank PLC, Bank of America, N.A., Goldman Sachs Bank USA, Mizuho Bank, Ltd., Morgan Stanley Senior Funding, Inc., HSBC Bank USA, N.A., Credit Suisse AG, Cayman Islands Branch, Citibank, N.A. and Deutsche Bank AG New York Branch"
147,what companies are the cissuer in the agreement,"deutsche bank, credit suisse ag",1,0,1.0,"JPMorgan Chase Bank, N.A., Barclays Bank PLC, Morgan Stanley Senior Funding, Inc., Goldman Sachs Bank USA, Bank of America, N.A., Mizuho Bank, Ltd., HSBC Bank USA, N.A., Credit Suisse AG, Cayman Islands Branch, Citibank, N.A. and Deutsche Bank AG New York Branch"
147,what companies are the  bookrunners in the agreement,"inc., ltd., mizuho bank, bofa securities, barclays bank plc, goldman sachs bank usa, j.p. morgan securities llc, morgan stanley senior funding, credit suisse loan funding llc",1,0,1.0,"J.P. Morgan Securities LLC, Barclays Bank PLC, BOFA Securities, Inc., Goldman Sachs Bank USA, Mizuho Bank, Ltd., Morgan Stanley Senior Funding, Inc., HSBC Securities (USA) Inc., Credit Suisse Loan Funding LLC, Citigroup Global Markets Inc., And Deutsche Bank Securities Inc."
147,what companies are the  lead arrangers in the agreement,"inc., ltd., mizuho bank, bofa securities, barclays bank plc, goldman sachs bank usa, j.p. morgan securities llc, morgan stanley senior funding, credit suisse loan funding llc",1,0,1.0,"J.P. Morgan Securities LLC, Barclays Bank PLC, BOFA Securities, Inc., Goldman Sachs Bank USA, Mizuho Bank, Ltd., Morgan Stanley Senior Funding, Inc., HSBC Securities (USA) Inc., Credit Suisse Loan Funding LLC, Citigroup Global Markets Inc., And Deutsche Bank Securities Inc."
147,what companies are the borrower in the agreement,"ppd, l.p., inc.",1,0,1.0,"PPD, INC."
153,"who are the representatives of hsbc bank usa, national association","david a. wild, kyle patterson",1,0,1.0,Kyle Patterson
153,who are the representatives of truist bank,"francis groccia, renata i. levine, michael j. mcwalters",1,0,1.0,Renata I. Levine
153,"what are the roles of citizens bank, n.a in the agreement","swingline lender, issuing bank lender",1,0,1.0,"Lender, Issuing Bank, Co-Syndication Agent, Joint Bookrunner, Joint Lead Arranger"
153,"what are the roles of citizens bank, n.a. in the agreement","bookrunners, lead arrangers, co syndication agents",1,0,1.0,"Lender, Issuing Bank, Co-Syndication Agent, Joint Bookrunner, Joint Lead Arranger"
153,"what are the roles of jpmorgan chase bank, n.a. in the agreement","bookrunners, lead arrangers",1,0,1.0,"Lender, Swingline Lender, Issuing Bank, Administrative Agent, Joint Bookrunner, Joint Lead Arranger"
153,what are the roles of pnc capital markets llc in the agreement,"bookrunners, lead arrangers",1,0,1.0,"Joint Bookrunner, Joint Lead Arranger"
