document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
53,who is the cfo and secretary of jamba juice advertising fund inc.,marie perry,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the cfo and treasurer of jamba juice advertising fund inc.,marie perry,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the evp and secretary of jamba juice advertising fund inc.,marie perry,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the evp and treasurer of jamba juice advertising fund inc.,marie perry,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the secretary and treasurer of jamba juice advertising fund inc.,marie perry,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the senior vice president of the company which is the administrative agent in the agreement,charles m. joye iii,3,0,,Not found,0.0,0.0,0.8888888888888888,0.0,1
53,who is the senior vice president of the company which is the c issuer in the agreement,charles m. joye iii,3,0,,Not found,0.0,0.0,0.8888888888888888,0.0,1
53,who is the senior vice president of the company which is the lender in the agreement,charles m. joye iii,3,0,,Not found,0.0,0.0,0.8888888888888888,0.0,1
53,who is the cao of the company which is the guarantors in the agreement,marie perry,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the cfo of the company which is the guarantors in the agreement,marie perry,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the evp of the company which is the guarantors in the agreement,marie perry,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the secretary of the company which is the guarantors in the agreement,marie perry,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
53,who is the treasurer of the company which is the guarantors in the agreement,marie perry,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
47,"who is the chief financial officer and treasurer of the company associated with 1040 spring streetsilver spring, maryland 20910",james edgemond,3,0,,Not found,0.0,0.0,0.7857142857142857,0.0,1
47,"who is the chief financial officer and treasurer of the company associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",james edgemond,3,0,,Not found,0.0,0.0,0.7857142857142857,0.0,1
47,"who is the managing director of the company associated with 301 south college street, 14th floorcharlotte, nc 28202",kirk tesch,3,0,,Not found,0.0,0.0,0.9,0.0,1
47,"who is the managing director of the company associated with mac d1109 0191525 west w.t. harris blvd.charlotte, nc 28262",kirk tesch,3,0,,Not found,0.0,0.0,0.9,0.0,1
47,who is the vice president of the company which is the lender in the agreement,samuel coward,3,0,,Not found,0.0,0.0,0.7692307692307693,0.0,1
47,who is the director of the company which is the bookrunners in the agreement,brian mcnany,3,0,,Not found,0.0,0.0,0.8333333333333334,0.0,1
47,who is the director of the company which is the lender in the agreement,brian mcnany,3,0,,Not found,0.0,0.0,0.8333333333333334,0.0,1
47,who is the director of the company which is the co syndication agents in the agreement,brian mcnany,3,0,,Not found,0.0,0.0,0.8333333333333334,0.0,1
47,who is the chief financial officer and treasurer of the company which is the borrower in the agreement,james edgemond,3,0,,Not found,0.0,0.0,0.7857142857142857,0.0,1
47,"who is the managing director of the company which is the administrative agent, in the agreement",kirk tesch,3,0,,Not found,0.0,0.0,0.9,0.0,1
47,who is the managing director of the company which is the lender in the agreement,kirk tesch,3,0,,Not found,0.0,0.0,0.9,0.0,1
47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,,Not found,0.0,0.0,0.8571428571428571,0.0,1
47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,Not found,0.0,0.0,0.8181818181818182,0.0,1
47,"what role does pnc capital markets llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,,Not found,0.0,0.0,0.8571428571428571,0.0,1
47,"what role does pnc capital markets llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,Not found,0.0,0.0,0.8181818181818182,0.0,1
47,"what role does wells fargo securities, llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,,Not found,0.0,0.0,0.8571428571428571,0.0,1
47,"what role does wells fargo securities, llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,Not found,0.0,0.0,0.8181818181818182,0.0,1
47,"what role does pnc bank, national association have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,,Not found,0.0,0.0,0.8095238095238095,0.0,1
47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of bank of america, n.a.",bookrunners,2,1,,Not found,0.0,0.0,0.8181818181818182,0.0,1
47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,Not found,0.0,0.0,0.8181818181818182,0.0,1
47,"what role does bank of america, n.a. have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,,Not found,0.0,0.0,0.8095238095238095,0.0,1
47,"what role does wells fargo bank, national association have in the agreement which is not the role of deutsche bank ag new york branch",administrative agent,2,1,,Not found,0.0,0.0,0.8,0.0,1
47,what company is the bookrunners but not the lead arrangers in the agreement,"ltd., the bank of tokyo mitsubishi ufj",2,1,,Not found,0.0,0.0,0.8611111111111112,0.0,1
90,who is the treasurer and vice president of jpmorgan chase bank,william c. whitaker,2,1,,Not found,0.0,0.0,0.9444444444444444,0.0,1
90,who is the treasurer of the company where michael vondriska is employed,william c. whitaker,3,0,,Not found,0.0,0.0,0.9444444444444444,0.0,1
90,who is the treasurer of the company where christopher a. salek is employed,william c. whitaker,3,0,,Not found,0.0,0.0,0.9444444444444444,0.0,1
90,who is the avp of the company which is the lender in the agreement,alexander foster,3,0,,Not found,0.0,0.0,0.75,0.0,1
90,who is the assistant vice president of the company which is the lender in the agreement,kelsey e. hehman,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
90,who is the treasurer of the company which is the lender in the agreement,william c. whitaker,3,0,,Not found,0.0,0.0,0.9444444444444444,0.0,1
84,what is the position held by alexander wu but not by chwan ming ho,svp,1,2,,Not found,0.0,0.0,1.0,0.0,1
84,what is the position held by alexander wu but not by edward chen,svp,1,2,,SVP & General Manager,0.0,0.4,0.8571428571428571,0.4494364165239821,1
84,what is the position held by alexander wu but not by li hua huang,svp,1,2,,SVP & General Manager,0.0,0.4,0.8571428571428571,0.4494364165239821,1
84,who is the general manager and svp of bank of taiwan,alexander wu,2,1,,Not found,0.0,0.0,1.0,0.0,1
84,who is the general manager and vp of bank of taiwan,chwan ming ho,2,1,,Not found,0.0,0.0,0.9230769230769231,0.0,1
84,"who is the chairman of the board and chief executive officer of health care reit, inc.",mr. george l. chapman,2,1,,Not found,0.0,0.0,0.8947368421052632,0.0,1
84,"who is the senior vice president and treasurer of health care reit, inc.",michael a. crabtree,2,1,,Michael A. Crabtree,0.0,1.0,0.0,1.0000000000000002,5
84,"who is the servicing officer of the company associated with 127 public squarecleveland, ohio 44114 1306",audrey pishnery,3,0,,"Elsa O'Brien, Manager",0.0,0.0,0.75,0.0,1
84,"who is the manager of the company associated with 127 public squarecleveland, ohio 44114 1306",elsa o brien,3,0,,Elsa O'Brien,0.0,0.4,0.08333333333333333,1.0000000000000002,5
84,"who is the chief executive officer of the company associated with 4500 dorr streettoledo, ohio 43615 4040",mr. george l. chapman,3,0,,Not found,0.0,0.0,0.8947368421052632,0.0,1
84,"who is the chairman of the board of the company associated with 4500 dorr streettoledo, ohio 43615 4040",mr. george l. chapman,3,0,,Not found,0.0,0.0,0.8947368421052632,0.0,1
84,"who is the treasurer of the company associated with 4500 dorr streettoledo, ohio 43615 4040",michael a. crabtree,3,0,,Not found,0.0,0.0,0.9444444444444444,0.0,1
84,"who is the servicing officer of the company associated with 4910 tiedeman rd.mail code oh 01 51 0311brooklyn, ohio 44144",audrey pishnery,3,0,,Audrey Pishnery,0.0,1.0,0.0,1.0000000000000002,5
84,"who is the manager of the company associated with 4910 tiedeman rd.mail code oh 01 51 0311brooklyn, ohio 44144",elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the svp of the company where chwan ming ho is employed,alexander wu,3,0,,Not found,0.0,0.0,1.0,0.0,1
84,who is the vp of the company where alexander wu is employed,chwan ming ho,3,0,,Not found,0.0,0.0,0.9230769230769231,0.0,1
84,who is the treasurer of the company where samuel a. bluso is employed,michael a. crabtree,3,0,,Not found,0.0,0.0,0.9444444444444444,0.0,1
84,who is the treasurer of the company where james m. armstrong is employed,michael a. crabtree,3,0,,Not found,0.0,0.0,0.9444444444444444,0.0,1
84,who is the treasurer of the company where brian tuerff is employed,michael a. crabtree,3,0,,Michael A. Crabtree,0.0,1.0,0.0,1.0000000000000002,5
84,who is the servicing officer of the company where bershunda j. taylor is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where bershunda j. taylor is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the servicing officer of the company where scott o connell is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where scott o connell is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the manager of the company where audrey pishnery is employed,elsa o brien,3,0,,Elsa OBrien,0.0,0.4,0.08333333333333333,1.0000000000000002,5
84,who is the servicing officer of the company where elsa o brien is employed,audrey pishnery,3,0,,Audrey Pishnery,0.0,1.0,0.0,1.0000000000000002,5
84,who is the servicing officer of the company where kristy ahee is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where kristy ahee is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the servicing officer of the company where john c. rowland is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where john c. rowland is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the servicing officer of the company where kirby r. holman is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where kirby r. holman is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the servicing officer of the company where laura conway is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where laura conway is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the servicing officer of the company where christina p. blackwell is employed,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company where christina p. blackwell is employed,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the executive director of the company which is the co syndication agents in the agreement,mark costantino,3,0,,Not found,0.0,0.0,0.8,0.0,1
84,who is the servicing officer of the company which is the administrative agent in the agreement,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the servicing officer of the company which is the c issuer in the agreement,audrey pishnery,3,0,,Not found,0.0,0.0,0.8666666666666667,0.0,1
84,who is the manager of the company which is the administrative agent in the agreement,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,who is the manager of the company which is the c issuer in the agreement,elsa o brien,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
84,what role does deutsche bank securities inc. have in the agreement which is not the role of j.p. morgan securities llc,documentation agent,2,1,,Not found,0.0,0.0,0.7894736842105263,0.0,1
84,"what role does deutsche bank securities inc. have in the agreement which is not the role of merrill lynch, pierce, fenner smith incorporated",documentation agent,2,1,,Not found,0.0,0.0,0.7894736842105263,0.0,1
84,what company is the lender but not the administrative agent in the agreement,taiwan cooperative bank,2,1,,Not found,0.0,0.0,0.8260869565217391,0.0,1
85,"who is the assistant controller and chief financial officer of cross country healthcare, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the assistant controller and vice president of cross country healthcare, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the chief financial officer and vice president of cross country healthcare, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the vice president and vice president of cross country healthcare, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the assistant controller and chief financial officer of cejka search, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the assistant controller and vice president of cejka search, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the chief financial officer and vice president of cejka search, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the vice president and vice president of cejka search, inc.",emil hensel,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the senior vice president of the company associated with 300 galleria parkway, suite 800atlanta, ga 30339",kenneth butler,3,0,,Not found,0.0,0.0,0.7857142857142857,0.0,1
85,"who is the vice president of the company associated with 4 city place drive, suite 300creve coeur, missouri 63141",emil hensel,3,0,,Emil Hensel,0.0,1.0,0.0,1.0000000000000002,5
85,"who is the chief financial officer of the company associated with 4 city place drive, suite 300creve coeur, missouri 63141",emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the assistant controller of the company associated with 4 city place drive, suite 300creve coeur, missouri 63141",emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the vice president of the company associated with 6551 park of commerce blvd. nwboca raton, florida 33487",emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the chief financial officer of the company associated with 6551 park of commerce blvd. nwboca raton, florida 33487",emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,"who is the assistant controller of the company associated with 6551 park of commerce blvd. nwboca raton, florida 33487",emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,who is the assistant controller of the company where susan e. ball is employed,emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,who is the chief financial officer of the company where susan e. ball is employed,emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,who is the vice president of the company where susan e. ball is employed,emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,who is the senior vice president of the company which is the agent in the agreement,kenneth butler,3,0,,Not found,0.0,0.0,0.7857142857142857,0.0,1
85,who is the senior vice president of the company which is the lender in the agreement,kenneth butler,3,0,,Not found,0.0,0.0,0.7857142857142857,0.0,1
85,who is the assistant controller of the company which is the borrowers in the agreement,emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,who is the chief financial officer of the company which is the borrowers in the agreement,emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
85,who is the vice president of the company which is the borrowers in the agreement,emil hensel,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
91,who is the chief executive officer and president of earthstone energy inc,ray singleton,2,1,,Not found,0.0,0.0,0.9230769230769231,0.0,1
91,"who is the chief executive officer of the company associated with 633 17th street, suite 1900denver, colorado 80202 3619",ray singleton,3,0,,Not found,0.0,0.0,0.9230769230769231,0.0,1
91,"who is the president of the company associated with 633 17th street, suite 1900denver, colorado 80202 3619",ray singleton,3,0,,Not found,0.0,0.0,0.9230769230769231,0.0,1
91,"who is the senior vice president of the company associated with bank of oklahoma1625 broadway, suite 1100denver, colorado 80202",thomas m. foncannon,3,0,,Not found,0.0,0.0,0.7222222222222222,0.0,1
91,"who is the senior vice president of the company associated with p.o. box 248817oklahoma city, oklahoma 73124 8817",thomas m. foncannon,3,0,,Not found,0.0,0.0,0.7222222222222222,0.0,1
91,who is the chief executive officer of the company which is the borrower in the agreement,ray singleton,3,0,,Not found,0.0,0.0,0.9230769230769231,0.0,1
91,who is the president of the company which is the borrower in the agreement,ray singleton,3,0,,Not found,0.0,0.0,0.9230769230769231,0.0,1
91,who is the senior vice president of the company which is the lender in the agreement,thomas m. foncannon,3,0,,Not found,0.0,0.0,0.7222222222222222,0.0,1
91,what is the address of address for notices of the company which is the borrower in the agreement,"633 17th street, suite 1900denver, colorado 80202 3619",3,0,,Not found,0.0,0.0,0.9038461538461539,0.0,1
91,what is the address of address for notices of the company which is the lender in the agreement,"colorado 80202, suite 1100denver, bank of oklahoma1625 broadway",3,0,,Not found,0.0,0.0,0.9016393442622951,0.0,1
91,what is the address of payment processing center of the company which is the lender in the agreement,"oklahoma 73124 8817, p.o. box 248817oklahoma city",3,0,,Not found,0.0,0.0,0.9347826086956522,0.0,1
91,what is the address of address for notices of the company where ray singleton is employed,"633 17th street, suite 1900denver, colorado 80202 3619",3,0,,Not found,0.0,0.0,0.9038461538461539,0.0,1
91,what is the address of address for notices of the company where thomas m. foncannon is employed,"colorado 80202, suite 1100denver, bank of oklahoma1625 broadway",3,0,,Not found,0.0,0.0,0.9016393442622951,0.0,1
91,what is the address of payment processing center of the company where thomas m. foncannon is employed,"oklahoma 73124 8817, p.o. box 248817oklahoma city",3,0,,Not found,0.0,0.0,0.9347826086956522,0.0,1
46,"who is the chief executive officer and manager of mvc gp ii, llc",james pinto,2,1,,Not found,0.0,0.0,0.9090909090909091,0.0,1
46,"who is the senior vice president of the company associated with 830 morris turnpike, 3rd floorshort hills, nj 07078",gregory r. russano,3,0,,Not found,0.0,0.0,0.7647058823529411,0.0,1
46,"who is the vp of the company associated with at wintrust bank231 s. lasalle street2nd floorchicago, il 60604",john paul hills,3,0,,John Paul Hills,0.0,1.0,0.0,1.0000000000000002,5
46,who is the chief executive officer of the company which is the guarantors in the agreement,james pinto,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
46,who is the manager of the company which is the guarantors in the agreement,james pinto,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
46,who is the senior vice president of the company which is the agent in the agreement,gregory r. russano,3,0,,Not found,0.0,0.0,0.7647058823529411,0.0,1
46,who is the senior vice president of the company which is the lender in the agreement,gregory r. russano,3,0,,Not found,0.0,0.0,0.7647058823529411,0.0,1
46,who is the vp of the company which is the lender in the agreement,john paul hills,3,0,,Not found,0.0,0.0,0.8,0.0,1
52,who is the treasurer and vice president of tax of clorox company,charles r. conradi,2,1,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,"who is the treasurer of the company associated with 1221 broadway oakland, california 94612",charles r. conradi,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,"who is the vice president of tax of the company associated with 1221 broadway oakland, california 94612",charles r. conradi,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,"who is the executive vice president of the company associated with 1221 broadway oakland, california 94612",laura stein,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
52,who is the executive vice president of the company where charles r. conradi is employed,laura stein,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
52,who is the treasurer of the company where laura stein is employed,charles r. conradi,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,who is the vice president of tax of the company where laura stein is employed,charles r. conradi,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,who is the treasurer of the company which is the borrower in the agreement,charles r. conradi,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,who is the vice president of tax of the company which is the borrower in the agreement,charles r. conradi,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
52,who is the executive vice president of the company which is the borrower in the agreement,laura stein,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
52,what company is the documentation agent but not the administrative agents in the agreement,"ltd., the bank of tokyo mitsubishi ufj",2,1,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",0.0,0.16666666666666666,0.7297297297297297,0.09349477497536716,1
52,what company is the servicing agent but not the administrative agents in the agreement,"ltd., the bank of tokyo mitsubishi ufj",2,1,,"Citibank, N.A.",0.0,0.0,0.8333333333333334,0.0,1
78,"who is the chief executive officer of the company associated with 1900 grant streetsuite 720denver, co 80203",abraham mirman,3,0,,Not found,0.0,0.0,0.9285714285714286,0.0,1
78,"who is the evp of the company associated with one information way, suite 300little rock, arkansas 72202",phil thomas,3,0,,Not found,0.0,0.0,0.8181818181818182,0.0,1
78,who is the evp of the company which is the administrative agent in the agreement,phil thomas,3,0,,Not found,0.0,0.0,0.8181818181818182,0.0,1
78,who is the chief executive officer of the company which is the borrower in the agreement,abraham mirman,3,0,,Not found,0.0,0.0,0.9285714285714286,0.0,1
44,"who is the chief financial officer of the company associated with 430 airport roadgreeneville, tennessee 37745",rodney l. bell,3,0,,Not found,0.0,0.0,0.8461538461538461,0.0,1
44,"who is the vice president of the company associated with nc1 026 06 03900 w. trade st.charlotte, nc 28255",maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,"who is the vice president of the company associated with one independence centermail code nc1 001 05 46charlotte, nc 28255 0001",maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,"who is the vice president of the company associated with pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,who is the vice president of the company where tiffany e. gardner is employed,maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,who is the vice president of the company where john m. hall is employed,maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,who is the president of the company which is the guarantor in the agreement,matthew j. jewell,3,0,,Not found,0.0,0.0,0.875,0.0,1
44,who is the chief financial officer of the company which is the borrower in the agreement,rodney l. bell,3,0,,Not found,0.0,0.0,0.8461538461538461,0.0,1
44,who is the vice president of the company which is the administrative agent in the agreement,maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,who is the vice president of the company which is the c issuer in the agreement,maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,who is the vice president of the company which is the swing line lender lender in the agreement,maria a. mcclain,3,0,,Not found,0.0,0.0,0.9333333333333333,0.0,1
44,what is the address of trade finance of the company which is the administrative agent in the agreement,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,0,,Not found,0.0,0.0,0.9117647058823529,0.0,1
44,what is the address of trade finance of the company which is the c issuer in the agreement,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,0,,Not found,0.0,0.0,0.9117647058823529,0.0,1
44,what is the address of trade finance of the company which is the swing line lender lender in the agreement,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,0,,Not found,0.0,0.0,0.9117647058823529,0.0,1
44,what is the address of trade finance of the company where john m. hall is employed,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,0,,Not found,0.0,0.0,0.9117647058823529,0.0,1
44,what is the address of trade finance of the company where maria a. mcclain is employed,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,0,,Not found,0.0,0.0,0.9117647058823529,0.0,1
44,what is the address of trade finance of the company where tiffany e. gardner is employed,"pa6 580 02 301 fleet wayscranton, pa 18507attention alfonso malave jr.",3,0,,Not found,0.0,0.0,0.9117647058823529,0.0,1
50,who is the chief financial officer of the company which is the borrower in the agreement,r. bryan riggsbee,3,0,,Not found,0.0,0.0,0.9375,0.0,1
50,who is the managing director of the company which is the co documentation agents in the agreement,derek r. brunelle,3,0,,Not found,0.0,0.0,0.8125,0.0,1
50,who is the managing director of the company which is the swingline lender in the agreement,derek r. brunelle,3,0,,Not found,0.0,0.0,0.8125,0.0,1
50,what role does u.s. bank national association have in the agreement which is not the role of wells fargo bank,co documentation agents,2,1,,Not found,0.0,0.0,0.8260869565217391,0.0,1
50,"what role does u.s. bank national association have in the agreement which is not the role of jpmorgan chase bank, n.a.",co documentation agents,2,1,,Not found,0.0,0.0,0.8260869565217391,0.0,1
2,"who is the chief financial officer and executive vice president of dick s sporting goods, inc.",navdeep gupta,2,1,,Not found,0.0,0.0,0.8461538461538461,0.0,1
2,who is the authorized signatory of the company associated with newyork,michael borowiecki,3,0,,Not found,0.0,0.0,0.8888888888888888,0.0,1
2,who is the duly authorized signatory of the company which is the issuing lender in the agreement,paul isaac,3,0,,Not found,0.0,0.0,0.9,0.0,1
2,who is the chief financial officer of the company which is the borrower in the agreement,navdeep gupta,3,0,,Not found,0.0,0.0,0.8461538461538461,0.0,1
2,who is the executive vice president of the company which is the borrower in the agreement,navdeep gupta,3,0,,Not found,0.0,0.0,0.8461538461538461,0.0,1
2,"who is the managing director, svp of the company which is the issuing lender in the agreement",mary ramsey,3,0,,Not found,0.0,0.0,0.9090909090909091,0.0,1
2,who is the authorized signatory of the company which is the issuing lender in the agreement,michael borowiecki,3,0,,Not found,0.0,0.0,0.8888888888888888,0.0,1
87,"who is the chief financial officer and senior vice president of armstrong flooring, inc",ronald d. ford,2,1,,Not found,0.0,0.0,0.6923076923076923,0.0,1
87,who is the treasurer and vice president of manufacturers and traders trust company,douglas b. bingham,2,1,,Not found,0.0,0.0,0.8235294117647058,0.0,1
87,who is the chief financial officer of the company where jennifer yan is employed,ronald d. ford,3,0,,Not found,0.0,0.0,0.6923076923076923,0.0,1
87,who is the treasurer of the company where sarah c. lesser is employed,douglas b. bingham,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
87,who is the director of the company which is the lender in the agreement,chris hursey,3,0,,Not found,0.0,0.0,0.9166666666666666,0.0,1
87,who is the assistant vice president of the company which is the administrative agent in the agreement,melissa mullis,3,0,,Not found,0.0,0.0,0.9285714285714286,0.0,1
87,who is the senior credit manager of the company which is the lender in the agreement,robert levins,3,0,,Not found,0.0,0.0,0.6923076923076923,0.0,1
87,who is the managing director of the company which is the lender in the agreement,john emery,3,0,,Not found,0.0,0.0,0.8,0.0,1
87,who is the chief financial officer of the company which is the borrower in the agreement,ronald d. ford,3,0,,Not found,0.0,0.0,0.6923076923076923,0.0,1
87,who is the treasurer of the company which is the lender in the agreement,douglas b. bingham,3,0,,Not found,0.0,0.0,0.8235294117647058,0.0,1
92,"who is the president and president and chief executive officer of pernix therapeutics, llc",cooper c. collins,2,1,,Cooper C. Collins,0.0,1.0,0.0,1.0000000000000002,5
92,"who is the president and president and chief executive officer,pernix therapeutics holdings, inc., member and manager of pernix therapeutics, llc of pernix therapeutics, llc",cooper c. collins,2,1,,Not found,0.0,0.0,0.75,0.0,1
92,"who is the president and chief executive officer and president and chief executive officer,pernix therapeutics holdings, inc., member and manager of pernix therapeutics, llc of pernix therapeutics, llc",cooper c. collins,2,1,,Not found,0.0,0.0,0.75,0.0,1
92,"who is the director of the company associated with 7725 woodmont ave., ethesda, maryland 20814",michael min,3,0,,Michael Min,0.0,1.0,0.0,1.0000000000000002,4
92,"who is the president of the company associated with 10003 woodloch forest drivesuite 950the woodlands, texas 77380",cooper c. collins,3,0,,Cooper C. Collins,0.0,1.0,0.0,1.0000000000000002,5
92,"who is the president and chief executive officer of the company associated with 10003 woodloch forest drivesuite 950the woodlands, texas 77380",cooper c. collins,3,0,,Cooper C. Collins,0.0,1.0,0.0,1.0000000000000002,5
92,"who is the president and chief executive officer,pernix therapeutics holdings, inc., member and manager of pernix therapeutics, llc of the company associated with 10003 woodloch forest drivesuite 950the woodlands, texas 77380",cooper c. collins,3,0,,Cooper C. Collins,0.0,1.0,0.0,1.0000000000000002,5
92,who is the director of the company which is the lender in the agreement,michael min,3,0,,Not found,0.0,0.0,1.0,0.0,1
92,who is the president of the company which is the guarantors in the agreement,cooper c. collins,3,0,,Not found,0.0,0.0,0.75,0.0,1
92,who is the president and chief executive officer of the company which is the guarantors in the agreement,cooper c. collins,3,0,,Not found,0.0,0.0,0.75,0.0,1
